Gene name,Mouse gene name,Mouse homology type
si:ch211-154c21.1,Adamts2,ortholog_one2many
oclna,Ocln,ortholog_one2many
gsg1l,Gsg1l,ortholog_one2one
paqr4a,Paqr4,ortholog_one2many
mgaa,Mga,ortholog_one2one
si:ch211-139a5.1,Rnf214,ortholog_one2many
emilin2b,Emilin2,ortholog_one2many
plxna4,Plxna4,ortholog_one2one
znf646,Zfp282,ortholog_many2many
znf646,Ctcfl,ortholog_many2many
znf646,E430018J23Rik,ortholog_many2many
znf646,Zfp764,ortholog_many2many
znf646,Zfp553,ortholog_many2many
znf646,Zfp160,ortholog_many2many
znf646,Zfp689,ortholog_many2many
znf646,Zfp92,ortholog_many2many
znf646,Zfp688,ortholog_many2many
ndufaf6,Ndufaf6,ortholog_one2one
si:ch73-59p9.2,Ggt1,ortholog_one2many
mmp2,Mmp2,ortholog_one2one
phf20b,Phf20,ortholog_one2many
si:dkey-98f17.3,Cldn22,ortholog_one2many
si:dkey-98f17.3,Cldn24,ortholog_one2many
herc2,Herc2,ortholog_one2one
ptges3b,Ptges3,ortholog_one2many
paqr5a,Paqr5,ortholog_one2many
eif3c,Eif3c,ortholog_one2one
cav2,Cav2,ortholog_one2one
metap1d,Metap1d,ortholog_one2one
tmem119b,Tmem119,ortholog_one2one
abcg5,Abcg5,ortholog_one2one
myl4,Myl3,ortholog_one2one
nhp2,Nhp2,ortholog_one2one
gbp2,Gbp2,ortholog_one2many
gbp2,Gbp2b,ortholog_one2many
si:dkeyp-104b3.18,Fcamr,ortholog_one2many
ube4b,Ube4b,ortholog_one2one
psme4b,Psme4,ortholog_one2many
mtdha,Mamstr,ortholog_one2many
rpl36a,Gm6525,ortholog_one2one
pfdn4,Pfdn4,ortholog_one2one
kin,Kin,ortholog_one2one
si:ch73-139e5.4,Gucy2c,ortholog_one2many
rab3da,Rab3d,ortholog_one2many
mroh1,Mroh1,ortholog_one2one
si:ch1073-15f19.2,Cd96,ortholog_one2one
atr,Atr,ortholog_one2one
gga3b,Gga3,ortholog_one2many
cd37,Cd37,ortholog_one2one
lgals9l3,Lgals9,ortholog_one2many
tmem131,Tmem131,ortholog_one2one
hmbsa,Hmbs,ortholog_one2many
ldb1a,Ldb1,ortholog_one2many
glyctk,Glyctk,ortholog_one2one
u2af1,U2af1,ortholog_one2one
rbm12b,Rbm12b1,ortholog_many2many
rbm12b,Rbm12b2,ortholog_many2many
pparaa,Ppara,ortholog_one2many
si:ch73-236c18.3,Ggt1,ortholog_one2many
slc5a7a,Slc5a7,ortholog_one2many
pdk4,Pdk4,ortholog_one2one
st8sia5,St8sia5,ortholog_one2one
ntng2a,Ntng2,ortholog_one2many
cnot6b,Cnot6,ortholog_one2many
lrrc8db,Lrrc8d,ortholog_one2one
efnb2a,Efnb2,ortholog_one2many
drd3,Drd3,ortholog_one2one
fgf16,Fgf16,ortholog_one2one
paip2b,Paip2b,ortholog_one2one
lrrc8c,Lrrc8c,ortholog_one2one
ggt1l2.1,Ggt1,ortholog_one2many
lmbrd1,Lmbrd1,ortholog_one2one
mrpl19,Mrpl19,ortholog_one2one
itga3b,Itga3,ortholog_one2many
ccdc88b,Ccdc88b,ortholog_many2many
ap3m2,Ap3m2,ortholog_one2one
bmp2k,Bmp2k,ortholog_one2one
sox2,Sox2,ortholog_one2one
soat2,Soat2,ortholog_one2one
ttc7a,Ttc7,ortholog_one2one
nsun2,Nsun2,ortholog_one2one
guca1d,1700109H08Rik,ortholog_many2many
guca1d,Hpcal4,ortholog_many2many
scml2,Scml2,ortholog_one2one
rasal3,Rasal3,ortholog_many2many
cldn11b,Cldn11,ortholog_one2many
kbtbd2,Kbtbd2,ortholog_one2one
si:ch1073-396h14.1,Adam5,ortholog_many2many
si:ch1073-396h14.1,Adam24,ortholog_many2many
si:ch1073-396h14.1,Adam26b,ortholog_many2many
si:ch1073-396h14.1,Adam26a,ortholog_many2many
si:ch1073-396h14.1,Adam34,ortholog_many2many
si:ch1073-396h14.1,Adam34l,ortholog_many2many
si:ch1073-396h14.1,Adam29,ortholog_many2many
si:ch1073-396h14.1,Adam3,ortholog_many2many
si:ch1073-396h14.1,Adam21,ortholog_many2many
si:ch1073-396h14.1,Adam6b,ortholog_many2many
si:ch1073-396h14.1,Adam6a,ortholog_many2many
tmf1,Tmf1,ortholog_one2one
slc17a6a,Slc17a6,ortholog_one2many
ckba,Ckb,ortholog_one2many
si:dkey-46g23.1,Tnrc6b,ortholog_one2many
lsm4,Lsm4,ortholog_one2one
socs1b,Socs5,ortholog_many2many
socs1b,Socs4,ortholog_many2many
hoxb8b,Hoxb8,ortholog_one2many
abi1a,Abi1,ortholog_one2many
si:ch211-160o17.2,Inpp1,ortholog_one2one
ccdc65,Ccdc65,ortholog_one2one
pknox2,Pknox2,ortholog_one2one
arhgef15,Arhgef15,ortholog_one2many
iqsec3a,Iqsec3,ortholog_one2many
acot11a,Acot11,ortholog_one2many
rom1b,Rom1,ortholog_one2many
si:dkey-119m7.8,Slc22a14,ortholog_many2many
si:dkey-119m7.8,Slc22a21,ortholog_many2many
si:dkey-119m7.8,Slc22a5,ortholog_many2many
si:dkey-119m7.8,Slc22a4,ortholog_many2many
si:dkey-119m7.8,Slc22a20,ortholog_many2many
si:dkey-119m7.8,Slc22a22,ortholog_many2many
si:dkey-119m7.8,Slc22a6,ortholog_many2many
si:dkey-119m7.8,Slc22a3,ortholog_many2many
si:dkey-119m7.8,Slc22a28,ortholog_many2many
si:dkey-119m7.8,Slc22a29,ortholog_many2many
si:dkey-119m7.8,Slc22a19,ortholog_many2many
si:dkey-119m7.8,Slc22a26,ortholog_many2many
si:dkey-119m7.8,Slc22a27,ortholog_many2many
si:dkey-119m7.8,Slc22a30,ortholog_many2many
si:dkey-119m7.8,Slc22a12,ortholog_many2many
si:dkey-119m7.8,Slc22a1,ortholog_many2many
slc44a1b,Slc44a1,ortholog_one2one
pcgf6,Pcgf6,ortholog_one2one
wdr55,Wdr55,ortholog_one2one
arsa,Arsa,ortholog_one2one
mtss1la,Mtss2,ortholog_one2many
cpeb1b,Cpeb1,ortholog_one2many
cachd1,Cachd1,ortholog_one2one
adamts18,Adamts18,ortholog_one2one
mitd1,Mitd1,ortholog_one2one
camk1b,Camk1,ortholog_one2many
rragcb,Rragc,ortholog_one2many
luc7l,Luc7l,ortholog_one2one
coro2a,Coro2a,ortholog_one2many
zgc:112416,2610028H24Rik,ortholog_one2one
brd2a,Brd2,ortholog_one2many
si:ch1073-174d20.2,Afg3l1,ortholog_one2one
nat10,Nat10,ortholog_one2one
grpel2,Grpel2,ortholog_one2one
dock3,Dock3,ortholog_one2one
ntng2b,Ntng2,ortholog_one2many
pcxa,Pcx,ortholog_one2many
ppp1r8a,Ppp1r8,ortholog_one2many
inaa,Ina,ortholog_one2many
pdss1,Pdss1,ortholog_one2one
tmem138,Tmem138,ortholog_one2one
sdc2,Sdc2,ortholog_one2one
ggt5a,Ggt5,ortholog_one2many
wdr36,Wdr36,ortholog_one2one
polr1c,Polr1c,ortholog_one2one
hspa12b,Hspa12b,ortholog_one2one
lin52,Lin52,ortholog_one2one
shank2a,Shank2,ortholog_one2many
snrpd3l,Snrpd3,ortholog_one2one
b9d1,B9d1,ortholog_one2one
klhl30,Klhl30,ortholog_one2one
drgx,Drgx,ortholog_one2one
jam2a,Vsir,ortholog_many2many
jam2a,Igsf5,ortholog_many2many
jam2a,Muc15,ortholog_many2many
jam2a,Jam2,ortholog_many2many
jam2a,Clmp,ortholog_many2many
dmrt3a,Dmrt3,ortholog_one2one
dcun1d1,Tes3-ps,ortholog_one2many
dcun1d1,Dcun1d1,ortholog_one2many
si:dkey-67c22.2,Son,ortholog_one2many
SLC25A1,Slc25a1,ortholog_one2many
tph2,Tph2,ortholog_one2one
mcm5,Mcm5,ortholog_one2one
tspan3b,Tspan3,ortholog_one2many
cd74a,Cd74,ortholog_one2many
abcc8,Abcc8,ortholog_one2many
trmt61a,Trmt61a,ortholog_one2one
pck2,Pck2,ortholog_one2one
mdka,Mdk,ortholog_one2many
tvp23b,Tvp23b,ortholog_one2many
farsa,Farsa,ortholog_one2one
tmc4,Tmc4,ortholog_one2one
wnt16,Wnt16,ortholog_one2one
syt1a,Syt1,ortholog_one2many
telo2,Telo2,ortholog_one2one
QNG1,Qng1,ortholog_one2one
opa1,Opa1,ortholog_one2one
elmod2,Elmod2,ortholog_one2one
rras,Rras,ortholog_one2one
si:dkeyp-104b3.2,Fcamr,ortholog_one2many
metap1,Metap1,ortholog_one2one
alms1,D7Ertd443e,ortholog_one2many
alms1,Cep295nl,ortholog_one2many
alms1,Cep295,ortholog_one2many
tp53inp1,Trp53inp1,ortholog_one2one
si:dkeyp-104b3.1,Fcamr,ortholog_one2many
rock2a,Rock2,ortholog_one2many
ptbp1b,Ptbp1,ortholog_one2many
klhl10b.2,Klhl10,ortholog_one2many
chmp4bb,Chmp4b,ortholog_one2many
kctd12.2,Kctd12,ortholog_one2many
rbms1a,Rbms1,ortholog_one2one
proca1,Proca1,ortholog_many2many
srsf3a,Srsf3,ortholog_one2many
prom2,Prom2,ortholog_one2one
artna,Artn,ortholog_one2one
pld6,Pld6,ortholog_one2one
gmfb,Gmfb,ortholog_one2one
plekha1b,Plekha1,ortholog_one2many
renbp,Renbp,ortholog_one2one
dmrt2a,Dmrt2,ortholog_one2one
MAGI3,Magi3,ortholog_one2one
taar1b,Taar1,ortholog_one2one
nagpa,Nagpa,ortholog_one2one
aire,Aire,ortholog_one2one
pkd2,Pkd2,ortholog_one2one
pde11al,Pde4c,ortholog_many2many
pde11al,Pde11a,ortholog_many2many
heg1,Heg1,ortholog_one2one
dipk2b,Dipk2b,ortholog_one2one
adi1,Adi1,ortholog_one2one
FUT9,Fut9,ortholog_one2many
hspa4l,Hspa4l,ortholog_one2one
ccz1,Ccz1,ortholog_one2one
slc35a2,Slc35a2,ortholog_one2one
golga7ba,Golga7b,ortholog_one2many
dhrs11a,Dhrs11,ortholog_one2one
grm2b,Grm2,ortholog_one2many
ccne2,Ccne2,ortholog_one2one
taf7,Taf7,ortholog_one2one
si:ch73-44m9.5,Cela1,ortholog_one2many
ilf3b,Ilf3,ortholog_one2one
psen1,Psen1,ortholog_one2one
cav1,Cav1,ortholog_one2one
cbln12,Cbln3,ortholog_many2many
neb,Neb,ortholog_one2one
ptch1,Ptch1,ortholog_one2many
endog,Endog,ortholog_one2one
rrp9,Rrp9,ortholog_one2one
taf15,Taf15,ortholog_many2many
ihha,Dhh,ortholog_many2many
shank3b,Shank3,ortholog_one2many
tmem165,Tmem165,ortholog_one2one
sema7a,Sema7a,ortholog_one2one
themis2,Themis2,ortholog_one2one
slc25a13,Slc25a13,ortholog_one2one
hs1bp3,Hs1bp3,ortholog_one2one
uba1,Uba7,ortholog_many2many
elavl4,Elavl4,ortholog_one2one
napaa,Napa,ortholog_one2many
zfpm2a,Zfpm2,ortholog_one2many
dnajc5b,Dnajc5b,ortholog_one2one
vstm4a,Vstm4,ortholog_one2many
fam83fb,Fam83f,ortholog_many2many
fam83fb,Fam83e,ortholog_many2many
ptk2bb,Ptk2b,ortholog_one2many
lztr1,Lztr1,ortholog_one2one
qtrt2,Qtrt2,ortholog_one2one
myom1b,Myom1,ortholog_one2many
btbd11a,Abtb3,ortholog_one2many
gigyf2,Gigyf2,ortholog_one2one
coro1cb,Coro1c,ortholog_one2many
ier5l,Ier5l,ortholog_one2one
rb1,Rb1,ortholog_one2one
cul4b,Cul4b,ortholog_one2one
alox5ap,Alox5ap,ortholog_one2one
slc30a1b,Slc30a1,ortholog_one2many
oxct1a,Oxct2a,ortholog_many2many
oxct1a,Oxct1,ortholog_many2many
oxct1a,Oxct2b,ortholog_many2many
uroc1,Uroc1,ortholog_one2one
tmem258,Tmem258,ortholog_one2one
arnt2,Arnt2,ortholog_one2one
msrb3,Msrb3,ortholog_one2one
stx7l,Stx7,ortholog_one2one
gbp1,Gbp9,ortholog_many2many
gbp1,Gbp4,ortholog_many2many
gbp1,Gbp11,ortholog_many2many
gbp1,Gbp10,ortholog_many2many
gbp1,Gbp8,ortholog_many2many
gbp1,Gbp6,ortholog_many2many
cyp51,Cyp51,ortholog_one2one
trhrb,Trhr,ortholog_one2many
ssh1a,Ssh1,ortholog_one2many
pex5,Pex5,ortholog_one2one
yjefn3,Yjefn3,ortholog_one2one
ctsll,4930486L24Rik,ortholog_many2many
ctsll,Cts8,ortholog_many2many
ctsll,BC051665,ortholog_many2many
ctsll,Cts7,ortholog_many2many
ctsll,Ctla2b,ortholog_many2many
ctsll,Ctla2a,ortholog_many2many
ctsll,Ctsll3,ortholog_many2many
ctsll,Cts3,ortholog_many2many
ctsll,Ctsj,ortholog_many2many
ctsll,Ctsq,ortholog_many2many
ctsll,Ctsl,ortholog_many2many
ctsll,Ctsr,ortholog_many2many
ctsll,Ctsm,ortholog_many2many
ctsll,Cts6,ortholog_many2many
tuba1c,Tuba1b,ortholog_one2many
myrf,Myrf,ortholog_one2one
si:ch211-9d9.7,Fcamr,ortholog_one2many
pard6a,Pard6a,ortholog_one2one
msl2a,Msl2,ortholog_one2many
taar13b,Taar5,ortholog_one2many
lpar6b,Lpar6,ortholog_one2many
taar13e,Taar5,ortholog_one2many
CASKIN2,Caskin2,ortholog_one2many
mfhas1,Mfhas1,ortholog_one2one
si:ch211-199b20.3,Simc1,ortholog_one2one
rpl22l1,Rpl22l1,ortholog_one2one
atp2a2b,Atp2a2,ortholog_one2one
mtpn,Mtpn,ortholog_one2one
taar13a,Taar5,ortholog_one2many
pmelb,Pmel,ortholog_one2many
fancf,Fancf,ortholog_one2one
dlx3b,Dlx3,ortholog_one2one
zdhhc15b,Zdhhc15,ortholog_one2many
rhoua,Rhou,ortholog_one2many
alg3,Alg3,ortholog_one2one
abcf2a,Abcf2,ortholog_one2many
taar13d,Taar5,ortholog_one2many
usta,Ust,ortholog_one2many
mep1a.1,Mep1a,ortholog_one2one
ppp4cb,Ppp4c,ortholog_one2many
c1qtnf12,C1qtnf12,ortholog_one2one
cgnb,Cgn,ortholog_one2many
clcn5b,Clcn5,ortholog_one2many
sh3yl1,Sh3yl1,ortholog_one2one
serpinb14,Serpinb8,ortholog_one2many
tln2b,Tln2,ortholog_one2many
tmem218,Tmem218,ortholog_one2one
tmem192,Tmem192,ortholog_one2one
srd5a3,Srd5a3,ortholog_one2one
si:ch211-199g17.9,Syce1,ortholog_one2many
si:ch211-199g17.9,Syce1l,ortholog_one2many
rad54l,Rad54l,ortholog_one2one
znf385a,Zfp385a,ortholog_one2one
adamts6,Adamts6,ortholog_one2one
alx4a,Alx4,ortholog_one2many
st6galnac1.2,St6galnac1,ortholog_one2many
cluha,Cluh,ortholog_one2one
taar13c,Taar5,ortholog_one2many
serpine3,Serpine3,ortholog_one2one
ttc5,Ttc5,ortholog_one2one
slc23a3,Slc23a3,ortholog_one2one
phc2a,Phc3,ortholog_one2many
cnn1a,Cnn1,ortholog_one2many
rcan1a,Rcan1,ortholog_one2many
rpgra,Rpgr,ortholog_one2many
tmem97,Tmem97,ortholog_one2one
si:ch1073-342h5.2,Lrrc41,ortholog_one2one
eif2b3,Eif2b3,ortholog_one2one
tcea3,Tcea3,ortholog_one2one
crls1,Crls1,ortholog_one2one
ell,Ell,ortholog_one2one
znf236,Zfp236,ortholog_one2one
vamp3,Vamp3,ortholog_one2one
cbln18,Cbln3,ortholog_many2many
ksr1b,Ksr1,ortholog_one2many
CCNB1IP1,Ccnb1ip1,ortholog_one2one
tac3a,Tac2,ortholog_one2one
slc8a2a,Slc8a2,ortholog_one2one
rapgef1b,Rapgef1,ortholog_one2many
mrps18a,Mrps18a,ortholog_one2one
si:ch211-9d9.8,Fcamr,ortholog_one2many
klhl40a,Klhl40,ortholog_one2many
plxnb1a,Plxnb1,ortholog_one2many
ift20,Ift20,ortholog_one2one
mespab,Mesp2,ortholog_many2many
mespab,Mesp1,ortholog_many2many
sox3,Sox3,ortholog_one2one
lrrn1,Lrrn1,ortholog_one2one
cc2d1b,Cc2d1b,ortholog_one2one
selenoh,Cenpa,ortholog_one2one
efcab11,Efcab11,ortholog_one2one
nsmfa,Nsmf,ortholog_one2many
serpinb1l1,Serpinb8,ortholog_one2many
avl9,Avl9,ortholog_one2one
hhatla,Hhatl,ortholog_one2many
fkbp11,Fkbp11,ortholog_one2one
unc93b1,Unc93b1,ortholog_one2one
met,Met,ortholog_one2many
zdhhc2,Zdhhc2,ortholog_one2one
wnt7ba,Wnt7b,ortholog_one2many
BX663503.3,Ltbp4,ortholog_one2one
crocc2,Crocc2,ortholog_many2many
crocc2,Cep250,ortholog_many2many
cmbl,Cmbl,ortholog_one2one
nradd,Tnfrsf14,ortholog_many2many
nradd,Tnfrsf10b,ortholog_many2many
nradd,Nradd,ortholog_many2many
nradd,Tnfrsf18,ortholog_many2many
nradd,Cd27,ortholog_many2many
nradd,Ltbr,ortholog_many2many
ndufa4l2a,Ndufa4l2,ortholog_one2many
vcanb,Vcan,ortholog_one2many
gh1,Gh,ortholog_one2one
ccdc97,Ccdc97,ortholog_one2one
ddb2,Ddb2,ortholog_one2one
ywhabb,Ywhab,ortholog_one2many
col19a1,Col17a1,ortholog_one2one
ankle2,Ankle2,ortholog_one2one
cilp2,Cilp2,ortholog_one2one
gem,Gem,ortholog_one2one
fbln2,Fbln2,ortholog_one2one
celf1,Celf1,ortholog_one2one
trim55b,Trim55,ortholog_one2many
cct5,Cct5,ortholog_one2one
FAM163A,Fam163a,ortholog_one2many
nceh1a,Nceh1,ortholog_one2many
srrd,Srrd,ortholog_one2one
timm10,Timm10,ortholog_one2one
amotl2b,Amotl2,ortholog_one2many
olfml3a,Olfml3,ortholog_one2many
tti2,Tti2,ortholog_one2one
htr4,Htr4,ortholog_one2one
ttyh1,Ttyh1,ortholog_one2one
si:dkey-261h17.1,Cd34,ortholog_one2many
pdcd2,Pdcd2,ortholog_one2one
mmp17b,Mmp25,ortholog_one2one
mat1a,Mat1a,ortholog_one2one
scfd1,Scfd1,ortholog_one2one
cyp20a1,Cyp20a1,ortholog_one2one
fance,Fance,ortholog_one2one
tmem183a,Tmem183a,ortholog_one2one
dnajc28,Dnajc28,ortholog_one2one
mak16,Mak16,ortholog_one2one
si:dkey-26i13.8,Kif19b,ortholog_one2one
trnt1,Trnt1,ortholog_one2one
nudcd1,Nudcd1,ortholog_one2one
bcap31,Bcap31,ortholog_one2one
ndufa7,Ndufa7,ortholog_one2one
tbp,Tbp,ortholog_one2one
dlx4b,Dlx4,ortholog_many2many
chrm2a,Chrm2,ortholog_one2many
mab21l3,Mab21l3,ortholog_one2one
rpa2,Rpa2,ortholog_one2one
mtrr,Mtrr,ortholog_one2one
sgo1,Sgo1,ortholog_one2one
oaz2a,Oaz2,ortholog_one2many
eya4,Eya4,ortholog_one2one
nova2,Nova1,ortholog_one2many
eri1,Eri1,ortholog_one2one
zgc:103759,Nudt16,ortholog_one2many
zgc:103759,Nudt16l2,ortholog_one2many
zgc:103759,Nudt16l1,ortholog_one2many
nle1,Nle1,ortholog_one2one
dlat,Dlat,ortholog_one2one
dtnbp1a,Dtnbp1,ortholog_one2many
mlpha,Mlph,ortholog_one2many
crtac1a,Crtac1,ortholog_one2many
atxn10,Atxn10,ortholog_one2one
pus7l,Pus7l,ortholog_one2one
zgc:173729,Serpinb8,ortholog_one2many
kbtbd4,Kbtbd4,ortholog_one2one
pigr,Fcamr,ortholog_one2many
frmd4ba,Frmd4b,ortholog_one2many
l3mbtl1a,L3mbtl1,ortholog_one2one
llgl1,Llgl1,ortholog_one2one
cars2,Cars2,ortholog_one2one
eif4a2,Eif4a2,ortholog_one2one
vmn2r1,Vmn2r5,ortholog_one2many
vmn2r1,Vmn2r4,ortholog_one2many
vmn2r1,Vmn2r2,ortholog_one2many
vmn2r1,Vmn2r7,ortholog_one2many
vmn2r1,Vmn2r1,ortholog_one2many
vmn2r1,Vmn2r128,ortholog_one2many
vmn2r1,Vmn2r3,ortholog_one2many
vmn2r1,Vmn2r6,ortholog_one2many
kcnk3a,Kcnk3,ortholog_one2one
mespbb,Mesp2,ortholog_many2many
mespbb,Mesp1,ortholog_many2many
il11b,Il11,ortholog_one2many
cited4a,Cited4,ortholog_one2many
afap1l1b,Afap1l1,ortholog_one2many
cd3eap,Polr1g,ortholog_one2one
phka2,Phka2,ortholog_one2one
syt6a,Syt6,ortholog_one2many
TRAPPC9,Trappc9,ortholog_one2many
csdc2a,Csdc2,ortholog_one2many
kdr,Kdr,ortholog_one2one
irx6a,Irx6,ortholog_one2one
dab2ipa,Dab2ip,ortholog_one2many
phb,Phb,ortholog_one2one
atp6v1ba,Atp6v1b2,ortholog_one2many
itgb6,Itgb6,ortholog_one2one
chmp6b,Chmp6,ortholog_one2many
rabgap1l,Rabgap1l,ortholog_one2one
wdfy4,Wdfy4,ortholog_one2one
cpa4,Cpa2,ortholog_one2many
serpinb1l4,Serpinb8,ortholog_one2many
mcf2la,Mcf2l,ortholog_one2many
abcg2c,Abcg2,ortholog_many2many
dpys,Dpys,ortholog_one2one
raf1b,Raf1,ortholog_one2many
cct7,Cct7,ortholog_one2one
ccdc191,Ccdc191,ortholog_one2one
hmox1a,Hmox1,ortholog_one2one
dis3l2,Dis3l2,ortholog_one2one
blmh,Blmh,ortholog_one2one
med12,Med12,ortholog_one2one
tnni3k,Tnni3k,ortholog_one2one
rftn1a,Rftn1,ortholog_one2many
si:ch211-218o21.4,Fam107a,ortholog_one2many
nmbb,Nmb,ortholog_one2many
LTN1,Ltn1,ortholog_one2one
mapk8ip2,Mapk8ip2,ortholog_one2one
si:ch211-107n13.1,Fam110d,ortholog_one2one
sem1,Sem1,ortholog_one2one
si:ch73-181m17.1,Gp2,ortholog_one2many
si:dkey-121b10.7,Ndst3,ortholog_many2many
si:dkey-121b10.7,Hs3st3a1,ortholog_many2many
si:dkey-121b10.7,Hs3st3b1,ortholog_many2many
suz12b,Suz12,ortholog_one2many
abcd4,Abcd4,ortholog_one2one
kat6a,Kat6a,ortholog_one2one
rps6ka4,Rps6ka4,ortholog_one2one
eif3jb,Eif3j2,ortholog_many2many
eif3jb,Eif3j1,ortholog_many2many
mespba,Mesp2,ortholog_many2many
mespba,Mesp1,ortholog_many2many
kat7b,Kat7,ortholog_one2one
tnfrsf11a,Tnfrsf14,ortholog_many2many
tnfrsf11a,Tnfrsf10b,ortholog_many2many
tnfrsf11a,Tnfrsf25,ortholog_many2many
tnfrsf11a,Nradd,ortholog_many2many
tnfrsf11a,Tnfrsf18,ortholog_many2many
tnfrsf11a,Tnfrsf11a,ortholog_many2many
tnfrsf11a,Tnfrsf1b,ortholog_many2many
tnfrsf11a,Cd27,ortholog_many2many
tnfrsf11a,Tnfrsf26,ortholog_many2many
tnfrsf11a,Tnfrsf23,ortholog_many2many
tnfrsf11a,Tnfrsf22,ortholog_many2many
tnfrsf11a,Ltbr,ortholog_many2many
tnfrsf11a,Tnfrsf8,ortholog_many2many
tnfrsf11a,Tnfrsf4,ortholog_many2many
lrrc18a,Lrrc18,ortholog_one2many
utrn,Utrn,ortholog_one2many
ndufv1,Ndufv1,ortholog_one2one
rab34a,Rab34,ortholog_one2one
pfas,Pfas,ortholog_one2one
morn5,Morn5,ortholog_one2one
cep162,Cep162,ortholog_one2one
arhgap27l,Arhgap27,ortholog_one2many
CCDC92B,Ccdc92b,ortholog_one2many
cdh17,Cdh17,ortholog_one2one
mespaa,Mesp2,ortholog_many2many
mespaa,Mesp1,ortholog_many2many
fancg,Fancg,ortholog_one2one
stat5a,Stat5a,ortholog_many2many
stat5a,Stat5b,ortholog_many2many
dnajc19,Dnajc19,ortholog_one2one
gpr52,Gpr52,ortholog_one2one
znf703,Zfp703,ortholog_one2one
ttpa,Ttpa,ortholog_one2one
si:ch211-214p13.3,Smagp,ortholog_many2many
si:ch211-214p13.3,Cd200l1,ortholog_many2many
si:ch211-214p13.3,Cd200l2,ortholog_many2many
si:ch211-214p13.3,Pvr,ortholog_many2many
si:ch211-214p13.3,Tigit,ortholog_many2many
cog5,Cog5,ortholog_one2one
pigp,Pigp,ortholog_one2one
trmt112,Trmt112,ortholog_one2one
chac2,Chac2,ortholog_one2one
cox6a2,Cox6a1,ortholog_one2one
crhb,Crh,ortholog_one2many
flvcr2b,Flvcr2,ortholog_one2many
zyg11,Zyg11b,ortholog_many2many
zyg11,Zyg11a,ortholog_many2many
ptpa,Ptpa,ortholog_one2one
aspm,Aspm,ortholog_one2one
tbc1d15,Tbc1d15,ortholog_one2one
marveld2a,Marveld2,ortholog_one2many
arl6ip5a,Arl6ip5,ortholog_one2many
sec23ip,Sec23ip,ortholog_one2one
klhl14,Klhl14,ortholog_one2one
p2ry2.1,P2ry2,ortholog_one2many
ndnl2,Mageb18,ortholog_one2many
ndnl2,Magea13,ortholog_one2many
ndnl2,Magea4,ortholog_one2many
ndnl2,Magea2,ortholog_one2many
ndnl2,Magec2,ortholog_one2many
ndnl2,Magea3,ortholog_one2many
ndnl2,Magea1,ortholog_one2many
ndnl2,Magea14,ortholog_one2many
ndnl2,Magea8,ortholog_one2many
ndnl2,Magea9,ortholog_one2many
ndnl2,Magea6,ortholog_one2many
ndnl2,Magea10,ortholog_one2many
ndnl2,Magea5,ortholog_one2many
ndnl2,Mageb4,ortholog_one2many
ndnl2,Maged1,ortholog_one2many
ndnl2,Magee2,ortholog_one2many
ndnl2,Ndn,ortholog_one2many
ndnl2,Maged2,ortholog_one2many
ndnl2,Mageb16,ortholog_one2many
ndnl2,Magel2,ortholog_one2many
ndnl2,Mageh1,ortholog_one2many
ndnl2,Mageb6b1,ortholog_one2many
ndnl2,Mageb3,ortholog_one2many
ndnl2,Mageb2,ortholog_one2many
ndnl2,Mageb1,ortholog_one2many
ndnl2,Mageb6b2,ortholog_one2many
ndnl2,Mageb11,ortholog_one2many
ndnl2,Mageb5b,ortholog_one2many
ndnl2,Mageb5,ortholog_one2many
ndnl2,Magee1,ortholog_one2many
ndnl2,Tro,ortholog_one2many
ifnphi2,Ifnk,ortholog_many2many
ifnphi2,Ifnab,ortholog_many2many
ifnphi2,Gm13272,ortholog_many2many
ifnphi2,Ifna9,ortholog_many2many
ifnphi2,Ifnz,ortholog_many2many
ifnphi2,Ifna2,ortholog_many2many
ifnphi2,Gm13290,ortholog_many2many
ifnphi2,Gm13283,ortholog_many2many
ifnphi2,Ifna13,ortholog_many2many
ifnphi2,Gm13289,ortholog_many2many
ifnphi2,Ifne,ortholog_many2many
ifnphi2,Gm13275,ortholog_many2many
ifnphi2,Ifna5,ortholog_many2many
ifnphi2,Gm13276,ortholog_many2many
ifnphi2,Gm13288,ortholog_many2many
ifnphi2,Ifna14,ortholog_many2many
ifnphi2,Ifna7,ortholog_many2many
ifnphi2,Ifna1,ortholog_many2many
ifnphi2,Ifnb1,ortholog_many2many
ifnphi2,Ifna15,ortholog_many2many
ifnphi2,Gm13285,ortholog_many2many
ifnphi2,Gm13278,ortholog_many2many
ifnphi2,Ifna11,ortholog_many2many
ifnphi2,Ifna16,ortholog_many2many
ifnphi2,Gm13271,ortholog_many2many
ifnphi2,Ifna4,ortholog_many2many
ifnphi2,Ifna6,ortholog_many2many
ifnphi2,Ifna12,ortholog_many2many
ifnphi2,Gm13279,ortholog_many2many
ifnphi2,Gm13287,ortholog_many2many
ifnphi2,Gm13277,ortholog_many2many
mthfd1a,Mthfd1,ortholog_one2many
per3,Per3,ortholog_one2one
pdk1,Pdk1,ortholog_one2one
cdh15,Cdh15,ortholog_one2one
slc4a10b,Slc4a10,ortholog_one2many
TESK1,Tesk1,ortholog_one2many
p2ry2.2,P2ry2,ortholog_one2many
cygb1,Cygb,ortholog_one2many
zgc:103564,Rdm1,ortholog_one2one
lrrfip2,Lrrfip2,ortholog_one2one
