Gene name,Human gene name,Human homology type
mtmr6,MTMR6,ortholog_one2one
tmem170a,TMEM170A,ortholog_one2one
col12a1b,COL12A1,ortholog_one2many
fam151b,FAM151B,ortholog_one2one
si:ch73-95l15.5,,
si:ch211-108d22.1,,
senp8,SENP8,ortholog_one2one
vps16,VPS16,ortholog_one2one
tns2b,,
BX537282.1,,
elovl4a,ELOVL4,ortholog_one2many
sephs1,SEPHS1,ortholog_one2one
f13a1a.1,F13A1,ortholog_one2many
PIGG,PIGG,ortholog_one2one
or115-15,,
ift57,IFT57,ortholog_one2one
entpd2a.2,ENTPD2,ortholog_one2many
ompb,OMP,ortholog_one2many
si:dkey-51d8.3,,
tomm40,TOMM40,ortholog_one2many
CU914157.1,,
FP016208.2,,
cxadr,CXADR,ortholog_one2one
pebp1,,
gpbar1,,
urp1,,
clip2,CLIP2,ortholog_one2one
scamp5b,SCAMP5,ortholog_one2many
cyp3c3,CYP3A7,ortholog_many2many
cyp3c3,CYP3A43,ortholog_many2many
cyp3c3,CYP3A5,ortholog_many2many
cyp3c3,CYP3A4,ortholog_many2many
pdgfba,PDGFB,ortholog_one2many
dcaf17,DCAF17,ortholog_one2one
OSBP2,OSBP2,ortholog_one2one
xkr6a,XKR6,ortholog_one2many
dennd2da,DENND2D,ortholog_one2many
bach1a,BACH1,ortholog_one2many
fam43a,FAM43A,ortholog_one2one
tnfa,TNF,ortholog_many2many
tnfa,LTA,ortholog_many2many
arvcfa,ARVCF,ortholog_one2many
bnc2,,
herc1,HERC1,ortholog_one2one
tmem79a,TMEM79,ortholog_one2many
snx30,SNX30,ortholog_one2one
si:dkey-4c15.16,,
zgc:113208,,
clic2,CLIC2,ortholog_one2one
ccdc125,,
mettl8,METTL8,ortholog_one2one
cdc42ep1a,CDC42EP1,ortholog_one2many
dgkb,DGKB,ortholog_one2one
si:ch211-264f5.8,GRIK5,ortholog_one2many
stom,,
senp6a,SENP6,ortholog_one2many
atg12,ATG12,ortholog_one2one
sez6b,SEZ6,ortholog_one2many
CU464124.1,,
si:dkey-24p1.6,,
setd1a,,
si:ch211-221j21.3,,
nr4a3,NR4A3,ortholog_one2one
chd9,CHD9,ortholog_one2one
paqr5b,PAQR5,ortholog_one2many
crygs2,CRYGS,ortholog_one2many
zgc:161969,,
cited1,CITED1,ortholog_one2one
usp2b,,
tpp1,TPP1,ortholog_one2one
lrtm2b,LINGO4,ortholog_many2many
lrtm2b,LINGO3,ortholog_many2many
BX649478.1,,
zgc:152652,,
wdr60,DYNC2I1,ortholog_one2one
trmu,TRMU,ortholog_one2one
si:ch211-238p8.35,,
znf592,ZNF592,ortholog_one2one
BX005156.1,,
samm50,SAMM50,ortholog_one2many
BX511100.1,,
lcmt2,LCMT2,ortholog_one2one
rp1l1a,,
camk1da,CAMK1D,ortholog_one2many
cfdp1,CFDP1,ortholog_one2one
si:ch211-165f21.2,,
atp1a3b,ATP2C2,ortholog_many2many
atp1a3b,ATP2B2,ortholog_many2many
atp1a3b,ATP1A4,ortholog_many2many
atp1a3b,ATP13A5,ortholog_many2many
atp1a3b,ATP13A4,ortholog_many2many
si:ch211-266k2.1,,
si:dkey-40g16.6,,
si:dkey-100n19.2,,
usp46,USP46,ortholog_one2one
RNF122,RNF122,ortholog_one2one
CR524821.1,,
grip1,GRIP1,ortholog_one2one
atg7,ATG7,ortholog_one2one
si:dkey-24p1.6,,
olfcg1,,
si:dkeyp-123h10.2,GPRIN3,ortholog_one2many
zgc:171977,,
gnl1,GNL1,ortholog_one2one
AL845369.1,,
si:ch211-233m11.1,,
fam160b1,FHIP2A,ortholog_one2one
C13H10orf53,C10orf53,ortholog_one2one
epg5,EPG5,ortholog_one2one
psma6b,PSMA6,ortholog_one2many
cyp3c1,CYP3A7,ortholog_many2many
cyp3c1,CYP3A43,ortholog_many2many
cyp3c1,CYP3A5,ortholog_many2many
cyp3c1,CYP3A4,ortholog_many2many
stim1a,STIM1,ortholog_one2many
si:ch211-266i6.3,CKAP2,ortholog_one2one
si:ch211-238p8.35,,
rbm46,RBM46,ortholog_one2one
capns1b,CAPNS1,ortholog_one2many
hexim1,HEXIM2,ortholog_one2many
hexim1,HEXIM1,ortholog_one2many
smim7,SMIM7,ortholog_one2one
znf1175,,
adamts15b,ADAMTS8,ortholog_one2many
CR388363.2,,
bcam,BCAM,ortholog_one2many
SGK3,SGK3,ortholog_one2one
taar19l,,
CR388363.1,,
CU469314.1,,
si:ch211-263k4.2,,
CU855900.1,,
ptp4a3b,,
actc1a,ACTA1,ortholog_one2many
cacna2d4b,CACNA2D4,ortholog_one2many
clk4a,CLK4,ortholog_many2many
clk4a,CLK3,ortholog_many2many
h6pd,H6PD,ortholog_one2one
rmnd5b,RMND5B,ortholog_one2one
nfkbiaa,,
CR626887.1,,
cpamd8,CPAMD8,ortholog_one2one
nxpe3,NXPE3,ortholog_one2one
AL845369.2,,
mef2ab,,
ppp3cca,,
si:dkey-43p13.5,,
chp2,,
mylkb,MYLK,ortholog_one2many
si:ch211-213d14.1,,
AL954672.1,,
znf1044,ZNF114,ortholog_one2many
pth2rb,PTH2R,ortholog_one2many
CU074419.2,,
map4k3a,MAP4K3,ortholog_one2many
pimr54,,
slc12a10.2,,
prkg1b,PRKG1,ortholog_one2one
pomt1,POMT1,ortholog_one2one
ttc26,TTC26,ortholog_one2one
rab33ba,RAB33B,ortholog_one2one
gtf2e1,GTF2E1,ortholog_one2one
extl3,EXTL3,ortholog_one2one
slc31a2,SLC31A2,ortholog_one2one
bmper,BMPER,ortholog_one2one
hoga1,HOGA1,ortholog_one2one
slc43a1b,SLC43A1,ortholog_one2many
ppp1r42,PPP1R42,ortholog_one2one
adra2a,ADRA2A,ortholog_one2one
uchl3,UCHL3,ortholog_one2one
CR854965.1,,
atp8b5a,,
nav2b,NAV2,ortholog_one2many
FO681390.1,,
ptrh1,PTRH1,ortholog_one2one
insra,INSR,ortholog_one2many
si:dkey-196n19.2,,
spsb3a,SPSB3,ortholog_one2many
BX908753.1,,
or115-1,,
sema5bb,SEMA5B,ortholog_one2many
CU394254.2,,
BX901962.1,,
fam20cl,,
insm1a,INSM1,ortholog_one2many
MANEAL,MANEAL,ortholog_one2one
si:dkey-9k7.3,,
cpxm1a,CPXM1,ortholog_one2many
hykk.1,HYKK,ortholog_one2many
c1qtnf4,C1QTNF4,ortholog_one2one
BX572620.1,,
si:zfos-223e1.2,CFAP61,ortholog_one2one
tbccd1,TBCCD1,ortholog_one2one
si:ch1073-349o24.2,CFAP65,ortholog_one2one
CT573342.1,,
si:ch211-139d20.3,,
wasa,WAS,ortholog_one2many
ccdc105,,
si:dkey-31f5.8,,
si:ch211-213d14.2,,
ep300b,EP300,ortholog_one2many
slc16a12a,SLC16A12,ortholog_one2many
tlcd4b,TLCD4,ortholog_one2many
ndufs8b,,
micall2a,MICALL2,ortholog_one2many
dhx32b,DHX32,ortholog_one2many
atpv0e2,ATP6V0E2,ortholog_one2one
srpk1a,,
BX914220.1,,
atrnl1b,ATRNL1,ortholog_one2many
mrpl48,MRPL48,ortholog_one2one
kdm4c,KDM4E,ortholog_many2many
kdm4c,KDM4F,ortholog_many2many
kdm4c,KDM5C,ortholog_many2many
kdm4c,KDM5D,ortholog_many2many
kdm4c,KDM4D,ortholog_many2many
BX088583.2,,
grem2b,GREM2,ortholog_one2many
dbx1b,DBX1,ortholog_one2many
BX248126.1,,
sertad2a,,
tnrc6b,TNRC6B,ortholog_one2many
eps15l1a,EPS15L1,ortholog_one2one
taar19u,,
rassf6,RASSF6,ortholog_one2one
dkk1b,,
gsk3aa,GSK3A,ortholog_one2many
si:ch211-211k8.4,,
slc24a2,SLC24A2,ortholog_one2many
ttc25,ODAD4,ortholog_one2one
hsd20b2,,
lhfpl5b,LHFPL5,ortholog_one2many
rimkla,RIMKLA,ortholog_one2one
spryd4,SPRYD4,ortholog_one2one
rbp7b,RBP7,ortholog_one2one
sstr5,SSTR3,ortholog_many2many
si:dkey-60a16.1,THAP6,ortholog_many2many
acbd4,ACBD4,ortholog_one2one
bcorl1,BCORL1,ortholog_one2one
pcm1,PCM1,ortholog_one2one
rnd2,RND2,ortholog_one2one
arhgap21a,ARHGAP21,ortholog_one2many
fam135a,FAM135A,ortholog_one2one
slc25a22a,,
sdk1a,SDK1,ortholog_one2one
znf687b,ZNF687,ortholog_one2many
CU639471.1,,
si:ch211-211k8.12,,
cmtr2,CMTR2,ortholog_one2one
rpsa,RPSAP58,ortholog_one2many
rpsa,RPSA,ortholog_one2many
large2,LARGE2,ortholog_one2one
AL935044.4,,
chata,CHAT,ortholog_one2one
atp5l,ATP5MGL,ortholog_one2many
atp5l,ATP5MG,ortholog_one2many
lingo1b,LINGO1,ortholog_one2many
si:dkey-11d20.1,,
caprin1b,CAPRIN1,ortholog_one2many
map4k5,MAP4K5,ortholog_one2one
si:dkey-46g23.5,PZP,ortholog_many2many
si:dkey-46g23.5,A2ML1,ortholog_many2many
jam3b,JAM3,ortholog_one2many
spata18,SPATA18,ortholog_one2one
BX649533.1,,
CR383683.1,,
arl11,,
rsph3,RSPH3,ortholog_one2one
adgrf8,ADGRF1,ortholog_one2many
otx2a,,
slc47a2.2,,
gsna,GSN,ortholog_one2many
mapk10,MAPK10,ortholog_one2one
CU394254.3,,
uts2r3,,
si:ch211-141o9.10,,
cpt1ab,CPT1A,ortholog_one2many
si:ch1073-358c10.1,,
fam117ab,FAM117A,ortholog_one2many
BX323028.1,,
CR318668.1,,
dld,DLL1,ortholog_one2many
kcnj14,KCNJ14,ortholog_one2one
mthfd1l,MTHFD1L,ortholog_one2one
or115-14,,
CR384099.1,,
BX842240.1,,
tinagl1,CTSV,ortholog_many2many
tinagl1,CTSL,ortholog_many2many
tinagl1,CTSF,ortholog_many2many
tinagl1,TINAG,ortholog_many2many
tinagl1,CTSW,ortholog_many2many
CR391995.1,,
abce1,ABCE1,ortholog_one2one
crip2,CRIP2,ortholog_one2many
polrmt,POLRMT,ortholog_one2one
vwc2,VWC2,ortholog_one2one
psme4a,PSME4,ortholog_one2many
kcnh8,KCNH8,ortholog_one2one
si:dkey-117n7.2,,
si:ch211-168d23.3,,
MFF,MFF,ortholog_one2many
mthfd1b,MTHFD1,ortholog_one2many
or115-13,,
AL935044.3,,
adamtsl3,ADAMTSL3,ortholog_one2one
si:dkey-117n7.3,,
si:busm1-57f23.1,CST11,ortholog_many2many
si:busm1-57f23.1,CST9L,ortholog_many2many
si:busm1-57f23.1,CSTL1,ortholog_many2many
si:busm1-57f23.1,CST9,ortholog_many2many
si:busm1-57f23.1,CST8,ortholog_many2many
si:busm1-57f23.1,CST5,ortholog_many2many
si:busm1-57f23.1,CST2,ortholog_many2many
si:busm1-57f23.1,CST4,ortholog_many2many
si:busm1-57f23.1,CST1,ortholog_many2many
isg20l2,ISG20,ortholog_one2many
tpm4b,TPM4,ortholog_one2many
lrrk2,LRRK2,ortholog_one2one
loxl1,LOXL1,ortholog_one2one
prodha,PRODH,ortholog_many2many
prodha,,ortholog_many2many
timm29,TIMM29,ortholog_one2one
ebpl,EBPL,ortholog_one2one
hsd3b7,HSD3B7,ortholog_one2one
znf993,ZNF22,ortholog_one2many
col7a1l,COL23A1,ortholog_one2many
slc28a1,SLC28A1,ortholog_one2many
slc28a1,SLC28A2,ortholog_one2many
mid1,MID1,ortholog_one2one
akap11,AKAP11,ortholog_one2one
zgc:92380,,
pelp1,,
BX927122.2,,
ran,RAN,ortholog_one2one
mgst3a,MGST3,ortholog_one2one
si:ch1073-392o20.2,TGOLN2,ortholog_one2one
trpv6,TRPV6,ortholog_one2one
or115-12,,
AL929017.1,,
cx40.8,GJA1,ortholog_one2many
CU306817.1,,
dhrs1,DHRS1,ortholog_one2one
si:ch211-208g24.8,IFI44L,ortholog_many2many
si:ch211-208g24.8,IFI44,ortholog_many2many
entpd2a.1,ENTPD2,ortholog_one2many
cox14,,
ikzf2,IKZF2,ortholog_one2one
riox1,RIOX1,ortholog_one2one
zgc:174224,,
astn1,ASTN1,ortholog_one2one
slc25a23b,SLC25A23,ortholog_one2many
si:dkey-82i20.2,,
itga5,ITGA5,ortholog_one2one
chst2a,CHST2,ortholog_one2many
si:ch211-149k23.9,,
CR854965.2,,
gbgt1l1,GBGT1,ortholog_one2many
si:ch211-153b23.5,,
ccdc85b,CCDC85B,ortholog_one2one
BX927122.1,,
phb2b,PHB2,ortholog_one2many
tsr1,TSR1,ortholog_one2one
BX000981.4,,
or115-11,,
htr2ab,HTR2A,ortholog_one2many
znf1085,ZNF22,ortholog_one2many
ccdc170,CCDC170,ortholog_one2one
rsrc2,RSRC2,ortholog_one2one
arhgap12a,ARHGAP12,ortholog_one2many
or115-10,,
fgf22,FGF22,ortholog_one2one
arhgef28b,,
col24a1,,
dmtf1,DMTF1,ortholog_one2one
npy2rl,NPY2R,ortholog_one2many
scamp2l,SCAMP2,ortholog_one2many
CR925763.1,,
kxd1,KXD1,ortholog_one2one
zdhhc6,ZDHHC6,ortholog_one2one
osbpl9,OSBPL9,ortholog_one2one
or115-9,,
lrp2bp,LRP2BP,ortholog_one2one
march2,MARCHF2,ortholog_one2one
BX511272.1,,
taok3a,TAOK3,ortholog_one2many
xxylt1,XXYLT1,ortholog_one2one
cstf1,CSTF1,ortholog_one2one
znf1084,ZNF22,ortholog_one2many
znf207a,ZNF207,ortholog_one2many
rack1,RACK1,ortholog_one2one
CT955967.1,,
BX000981.5,,
BX537162.1,,
chaf1b,CHAF1B,ortholog_one2one
BX001023.2,,
cpsf2,CPSF2,ortholog_one2one
si:dkey-42i9.4,,
taar19p,,
cox4i2,COX4I2,ortholog_one2one
rgn,RGN,ortholog_one2one
si:dkey-34d22.3,,
homeza,HOMEZ,ortholog_one2many
cpne4b,CPNE4,ortholog_one2many
si:dkey-105i14.1,,
alkbh3,ALKBH3,ortholog_one2one
taar19o,,
pbld,PBLD,ortholog_one2many
snx25,SNX25,ortholog_one2one
,,
si:dkey-37g12.1,,
gucy2g,,
si:ch211-222n22.1,,
grk3,GRK3,ortholog_one2one
cenps,CORT,ortholog_one2many
cenps,CENPS,ortholog_one2many
pkd1b,PKD1L3,ortholog_many2many
llph,,
slc27a1b,SLC27A1,ortholog_one2many
gxylt2,GXYLT2,ortholog_one2one
AL844192.1,,
si:ch211-165f21.2,,
cthrc1b,CTHRC1,ortholog_one2many
BX927244.1,,
lyrm7,LYRM7,ortholog_one2one
c6ast4,,
snphb,SNPH,ortholog_one2many
slc2a13b,SLC2A13,ortholog_one2many
PKHD1L1,PKHD1L1,ortholog_one2many
si:ch211-127b11.1,PLXNB2,ortholog_one2many
CU468164.1,,
pax1b,PAX1,ortholog_one2many
slc24a4b,SLC24A4,ortholog_one2many
taar19h,,
ago3b,AGO3,ortholog_one2many
shoc2,SHOC2,ortholog_one2one
sf3a3,SF3A3,ortholog_one2one
taar19m,,
pidd1,,
zgc:153935,,
CR339044.1,,
si:ch211-105j21.9,,
ptpn2b,PTPN2,ortholog_one2many
dipk2aa,DIPK2A,ortholog_one2many
zgc:162698,,
tbc1d10b,TBC1D10B,ortholog_one2one
agmo,AGMO,ortholog_one2one
leng8,LENG8,ortholog_one2one
tecta,TECTA,ortholog_one2one
prmt2,PRMT2,ortholog_one2one
sycp1,SYCP1,ortholog_one2one
enkur,ENKUR,ortholog_one2one
zgc:162339,,
ftr01,,
tmem121ab,TMEM121,ortholog_one2many
FOXK2,FOXK2,ortholog_one2many
rab1aa,RAB1B,ortholog_one2many
CU570682.1,,
umad1,UMAD1,ortholog_one2one
ubp1,UBP1,ortholog_one2one
si:dkey-117n7.4,COL23A1,ortholog_one2many
ypel3,YPEL3,ortholog_one2one
kcnd1,KCND2,ortholog_one2one
arl4d,ARL4D,ortholog_one2one
fahd2a,,
niban2a,NIBAN2,ortholog_one2many
BX000981.6,,
si:dkey-4c15.12,,
acsl5,ACSL5,ortholog_one2one
BX000981.14,,
zgc:113425,MS4A7,ortholog_many2many
zgc:113425,MS4A6E,ortholog_many2many
zgc:113425,MS4A6A,ortholog_many2many
zgc:113425,MS4A14,ortholog_many2many
zgc:113425,MS4A2,ortholog_many2many
zgc:113425,MS4A10,ortholog_many2many
zgc:113425,MS4A18,ortholog_many2many
zgc:113425,MS4A13,ortholog_many2many
zgc:113425,MS4A5,ortholog_many2many
zgc:113425,MS4A15,ortholog_many2many
CU467861.6,,
esyt2b,ESYT2,ortholog_one2many
vat1,VAT1,ortholog_one2one
zmat5,ZMAT5,ortholog_one2one
e2f3,E2F3,ortholog_one2one
cks1b,CKS1B,ortholog_one2one
dusp3a,,
CCDC134,CCDC134,ortholog_one2many
card11,CARD11,ortholog_one2one
hdac8,HDAC8,ortholog_one2one
ccdc3a,CCDC3,ortholog_one2one
si:dkey-26c10.5,CLEC12A,ortholog_many2many
si:dkey-26c10.5,CLEC5A,ortholog_many2many
si:dkey-26c10.5,OLR1,ortholog_many2many
si:dkey-26c10.5,CLEC12B,ortholog_many2many
si:dkey-26c10.5,CLEC2L,ortholog_many2many
si:dkey-26c10.5,CD69,ortholog_many2many
si:dkey-26c10.5,CLEC2A,ortholog_many2many
si:dkey-26c10.5,KLRB1,ortholog_many2many
si:dkey-26c10.5,CLEC1B,ortholog_many2many
si:dkey-26c10.5,CLEC7A,ortholog_many2many
si:dkey-26c10.5,CLEC2D,ortholog_many2many
si:dkey-26c10.5,KLRC3,ortholog_many2many
si:dkey-26c10.5,KLRC2,ortholog_many2many
si:dkey-26c10.5,KLRD1,ortholog_many2many
si:dkey-26c10.5,KLRF1,ortholog_many2many
si:dkey-26c10.5,KLRC4,ortholog_many2many
si:dkey-26c10.5,CLEC1A,ortholog_many2many
si:dkey-26c10.5,KLRF2,ortholog_many2many
si:dkey-26c10.5,CLEC9A,ortholog_many2many
si:dkey-26c10.5,KLRC1,ortholog_many2many
si:dkey-26c10.5,KLRG2,ortholog_many2many
si:dkey-26c10.5,CLEC2B,ortholog_many2many
CR854964.1,,
thap12a,THAP12,ortholog_one2many
slc25a51a,,
sh2d3ca,SH2D3C,ortholog_one2many
slc18a3a,SLC18A3,ortholog_one2many
ces3,CES5A,ortholog_many2many
ces3,CES4A,ortholog_many2many
ces3,CES1,ortholog_many2many
ces3,CES2,ortholog_many2many
auts2a,AUTS2,ortholog_one2one
si:ch1073-126c3.2,,
plaa,PLAA,ortholog_one2one
ndufa4,NDUFA4,ortholog_one2many
prex2,PREX2,ortholog_one2one
sost,SOST,ortholog_one2one
mipep,MIPEP,ortholog_one2many
si:dkey-167k11.5,,
rcvrn2,RCVRN,ortholog_one2many
nrn1a,NRN1,ortholog_one2many
zgc:113279,,
znf710b,ZNF710,ortholog_one2many
znf1050,,
si:dkey-199k11.6,NSD1,ortholog_one2many
stx17,STX17,ortholog_one2one
rwdd3,,
taar19j,,
eif3ba,EIF3B,ortholog_one2many
taar19q,,
eno1a,ENO1,ortholog_one2many
arid4a,ARID4A,ortholog_one2one
rab6a,RAB6A,ortholog_one2one
mapkapk2b,MAPKAPK2,ortholog_one2many
sesn3,SESN3,ortholog_one2one
ngfrb,NGFR,ortholog_one2many
taar19n,,
zgc:92606,,
CABZ01066384.1,,
si:ch211-139n6.11,,
alg10,ALG10B,ortholog_one2many
alg10,ALG10,ortholog_one2many
si:ch211-139n6.10,,
ppp4r2b,,
ccdc114,ODAD1,ortholog_one2one
rgs7b,RGS7,ortholog_one2many
cngb1a,,
zranb2,ZRANB2,ortholog_one2one
BX901923.1,,
ergic2,ERGIC2,ortholog_one2one
kif21b,KIF21B,ortholog_one2one
rpa3,RPA3,ortholog_one2one
cenpk,CENPK,ortholog_one2one
tnfsf11,TNFSF11,ortholog_one2one
CR387932.1,BLOC1S3,ortholog_one2many
atf5b,ATF5,ortholog_one2many
fabp7a,,
arntl2,ARNTL2,ortholog_one2one
atp5mea,ATP5ME,ortholog_one2many
tor2a,TOR2A,ortholog_one2one
si:ch73-263o4.4,,
fam92a1,CIBAR1,ortholog_one2one
bloc1s3,BLOC1S3,ortholog_one2many
CU138533.2,,
bub1,BUB1,ortholog_one2one
shroom4,SHROOM4,ortholog_one2one
zfand2a,ZFAND2B,ortholog_one2one
rgra,RGR,ortholog_one2many
sv2ca,SV2C,ortholog_one2one
si:ch211-33e4.3,,
si:ch211-242f23.3,,
kcnq1.1,,
akt3b,,
si:ch211-127n13.2,,
tprkb,TPRKB,ortholog_one2one
zgc:55413,PPT2,ortholog_one2many
myo1eb,,
BX649341.1,,
amotl2a,AMOTL2,ortholog_one2many
gna12a,,
CR855311.2,,
atp7b,ATP7B,ortholog_one2one
snai1a,SNAI1,ortholog_one2many
fam3a,FAM3A,ortholog_one2one
rapgef5b,,
dnal4b,DNAL4,ortholog_one2many
si:dkey-11f4.20,CD2,ortholog_one2one
CR933017.1,,
rnf212b,RNF212B,ortholog_one2one
BX255912.1,,
si:ch73-263o4.3,,
zgc:195282,,
ifit16,IFIT1B,ortholog_many2many
ifit16,IFIT2,ortholog_many2many
ifit16,IFIT5,ortholog_many2many
ifit16,IFIT3,ortholog_many2many
ifit16,IFIT1,ortholog_many2many
pfkfb3,PFKFB3,ortholog_one2one
si:dkey-5i16.5,ZNF22,ortholog_one2many
si:ch211-213a13.2,,
si:ch211-241n15.3,,
si:ch211-218m3.9,,
bcar1,BCAR1,ortholog_one2one
si:ch211-146l10.7,,
c6ast3,,
or115-8,,
nme5,NME5,ortholog_one2one
znf993,ZNF22,ortholog_one2many
PPT2,PPT2,ortholog_one2many
si:ch211-238e22.8,,
pgm3,PGM3,ortholog_one2one
si:dkey-21e2.3,,
BX088583.1,,
BX663521.4,,
axin1,AXIN1,ortholog_one2one
gls2a,GLS2,ortholog_one2many
ugt5e1,UGT3A1,ortholog_many2many
ugt5e1,UGT1A8,ortholog_many2many
ugt5e1,UGT1A7,ortholog_many2many
ugt5e1,UGT1A9,ortholog_many2many
ugt5e1,UGT1A10,ortholog_many2many
ugt5e1,UGT2B11,ortholog_many2many
ugt5e1,UGT2B28,ortholog_many2many
ugt5e1,UGT2B10,ortholog_many2many
ugt5e1,UGT2A3,ortholog_many2many
ugt5e1,UGT2A2,ortholog_many2many
ugt5e1,UGT2A1,ortholog_many2many
ugt5e1,UGT2B15,ortholog_many2many
ugt5e1,UGT2B17,ortholog_many2many
ugt5e1,UGT1A6,ortholog_many2many
ugt5e1,UGT1A5,ortholog_many2many
ugt5e1,UGT1A3,ortholog_many2many
ugt5e1,UGT1A4,ortholog_many2many
ugt5e1,UGT2B7,ortholog_many2many
ugt5e1,UGT2B4,ortholog_many2many
tp53inp2,TP53INP2,ortholog_one2many
cabp7b,CABP7,ortholog_one2many
mocos,,
si:ch211-218m3.11,,
si:ch73-290k24.6,WBP1,ortholog_one2one
nkx2.2b,,
si:ch211-235o23.1,TMEM71,ortholog_one2one
dedd,DEDD,ortholog_one2one
svilb,SVIL,ortholog_one2many
BX000981.10,,
meox2a,MEOX2,ortholog_one2one
ccnk,,
dnajc15,DNAJC15,ortholog_one2one
prelid1b,PRELID1,ortholog_one2many
BX530068.1,,
tsta3l2,GFUS,ortholog_one2many
BX000981.7,,
rpn2,RPN2,ortholog_one2one
impdh1b,IMPDH1,ortholog_one2many
myo6a,MYO6,ortholog_one2many
tmem209,TMEM209,ortholog_one2one
me3,ME3,ortholog_one2one
pdlim1,PDLIM1,ortholog_one2one
AL929032.1,,
ovol1a,ZNF446,ortholog_many2many
ovol1a,PEG3,ortholog_many2many
ovol1a,ZNF641,ortholog_many2many
ovol1a,ZNF496,ortholog_many2many
ovol1a,ZNF770,ortholog_many2many
ovol1a,ZSCAN29,ortholog_many2many
ovol1a,ZNF174,ortholog_many2many
ovol1a,ZKSCAN2,ortholog_many2many
ovol1a,ZSCAN5C,ortholog_many2many
ovol1a,ZSCAN5A,ortholog_many2many
ovol1a,ZNF18,ortholog_many2many
ovol1a,OVOL3,ortholog_many2many
ovol1a,ZNF202,ortholog_many2many
ovol1a,SCAND1,ortholog_many2many
ovol1a,ZSCAN5B,ortholog_many2many
ovol1a,ZNF274,ortholog_many2many
ovol1a,ZNF444,ortholog_many2many
ovol1a,ZSCAN1,ortholog_many2many
ovol1a,ZSCAN18,ortholog_many2many
rac2,RAC2,ortholog_one2one
kynu,KYNU,ortholog_one2one
tnfrsf21,TNFRSF21,ortholog_one2one
cmpk,,
plcd3b,PLCD3,ortholog_one2many
ywhaqb,,
mta1,,
BX248332.1,,
si:ch1073-272o11.3,CDR2,ortholog_one2many
ttn.1,,
mpp1,MPP1,ortholog_one2one
gfpt1,GFPT1,ortholog_one2one
cnp,CNP,ortholog_one2one
epsti1,EPSTI1,ortholog_one2many
snn,SNN,ortholog_one2one
ndrg1b,NDRG1,ortholog_one2many
CR457444.3,,
sox6,,
si:dkey-33o22.1,,
snrpd2,SNRPD2,ortholog_one2one
psmb3,PSMB3,ortholog_one2one
ankmy2b,ANKMY2,ortholog_one2many
si:ch211-154o6.3,WDR64,ortholog_many2many
si:ch211-154o6.3,FBXW12,ortholog_many2many
ldlrad2,LDLRAD2,ortholog_one2one
npffr1l3,,
atrip,,
exd2,EXD2,ortholog_one2one
erlin1,ERLIN1,ortholog_one2one
zgc:92162,PLA2G10,ortholog_one2one
BX000981.9,,
zgc:174917,,
si:ch211-11c3.12,,
si:ch73-15n24.1,,
klf11b,KLF11,ortholog_one2many
neurog3,NEUROG3,ortholog_one2one
CR457444.5,,
BX000981.8,,
si:ch211-277c7.6,,
nos2a,NOS2,ortholog_one2many
ebf3a,EBF3,ortholog_one2one
riok3,RIOK3,ortholog_one2one
FP015866.4,,
mat2al,,
si:ch211-33e4.2,,
riok2,RIOK2,ortholog_one2one
si:ch73-193c12.2,,
phf12b,,
CR457444.6,,
vps37b,VPS37B,ortholog_one2many
c1ql2,C1QL2,ortholog_one2one
CR936240.2,,
uncx,UNCX,ortholog_one2many
mylpfa,MYLPF,ortholog_one2many
tas1r3,TAS1R3,ortholog_one2one
FP015866.3,,
CU928222.2,,
grhl1,GRHL1,ortholog_one2one
si:ch211-11c3.11,,
zgc:171750,,
sostdc1b,,
prdm8,,
CR457444.1,,
CR387933.1,,
BX005329.3,,
atp6v0ca,ATP6V0C,ortholog_one2many
cers5,CERS5,ortholog_one2one
galr2b,GALR3,ortholog_one2one
CR457444.2,,
lmod3,,
kpna5,KPNA5,ortholog_one2one
rbpjb,RBPJ,ortholog_one2one
tmem38a,TMEM38A,ortholog_one2one
si:dkey-4e4.1,ZNF22,ortholog_one2many
fmodb,FMOD,ortholog_one2many
zmynd12,ZMYND12,ortholog_one2one
zgc:171474,,
rin1a,RIN1,ortholog_many2many
CR626962.2,,
BX323824.1,,
bcat1,BCAT1,ortholog_one2one
zc3h7a,ZC3H7A,ortholog_one2one
baz2ba,BAZ2B,ortholog_one2one
si:ch211-15d5.12,,
CR936371.1,,
cxl34c,,
klf13,KLF16,ortholog_many2many
klf13,KLF14,ortholog_many2many
klf13,KLF17,ortholog_many2many
klf13,KLF18,ortholog_many2many
eif3f,EIF3F,ortholog_one2one
CR457444.4,,
dlc,,
si:ch211-15d5.11,,
cmn,,
thop1,THOP1,ortholog_one2one
xrn1,XRN1,ortholog_one2one
kcnj9,KCNJ9,ortholog_one2one
CU928222.1,,
si:ch73-250a16.5,,
stau2,STAU2,ortholog_one2one
tardbp,TARDBP,ortholog_one2many
znf995,,
ift22,IFT22,ortholog_one2one
BX569801.1,,
zfyve21,ZFYVE21,ortholog_one2one
zbtb18,ZBTB18,ortholog_one2one
BX569801.2,,
si:dkey-183c2.4,PLXNB2,ortholog_one2many
zgc:92429,ITGB1BP2,ortholog_one2one
b3galt1a,B3GALT1,ortholog_one2one
zgc:173856,,
si:dkey-29d5.1,,
FP236327.1,,
CU468012.1,,
si:ch211-11c3.9,,
ccn1l1,,
si:dkeyp-80d11.12,,
