Gene name,Zebrafish gene name,Zebrafish homology type
XB5760648 [provisional:pinlyp],ly6m3,ortholog_many2many
XB5760648 [provisional:pinlyp],ly6m5,ortholog_many2many
XB5760648 [provisional:pinlyp],ly6m7,ortholog_many2many
XB5760648 [provisional:pinlyp],ly6m4,ortholog_many2many
XB5760648 [provisional:pinlyp],si:ch211-134a4.6,ortholog_many2many
XB5760648 [provisional:pinlyp],ly6m2,ortholog_many2many
XB5760648 [provisional:pinlyp],ly6m6,ortholog_many2many
zfp91,im:7147486,ortholog_one2many
zfp91,znf692,ortholog_one2many
zfp91,si:ch211-113e8.10,ortholog_one2many
,rtn4rl2b,ortholog_one2many
,rtn4rl2a,ortholog_one2many
d2hgdh,d2hgdh,ortholog_one2one
mgam,CABZ01088484.1,ortholog_one2one
PCMTD1,pcmtd1,ortholog_one2one
mtrr,mtrr,ortholog_one2one
prtfdc1,hprt1l,ortholog_many2many
prtfdc1,unm_sa821,ortholog_many2many
prtfdc1,prtfdc1,ortholog_many2many
sec14l3,sec14l7,ortholog_many2many
cdk11b,cdk11b,ortholog_one2one
,loxhd1b,ortholog_many2many
,loxhd1a,ortholog_many2many
tubgcp2,tubgcp2,ortholog_one2one
hnrnpll,HNRNPLL,ortholog_one2one
gpx1,gpx9,ortholog_one2one
nktr,nktr,ortholog_one2one
fyn,fynb,ortholog_one2many
fyn,fyna,ortholog_one2many
osbpl8,OSBPL8,ortholog_one2one
,zgc:63863,ortholog_one2one
slc13a1,slc13a1,ortholog_one2many
MGC146893,si:ch211-161m3.4,ortholog_many2many
MGC146893,znf989,ortholog_many2many
MGC146893,znf1041,ortholog_many2many
MGC146893,zgc:172128,ortholog_many2many
MGC146893,si:dkey-7i4.14,ortholog_many2many
MGC146893,znf1053,ortholog_many2many
MGC146893,si:cabz01021426.2,ortholog_many2many
MGC146893,znf1009,ortholog_many2many
MGC146893,si:dkey-262g12.12,ortholog_many2many
MGC146893,si:dkey-262g12.7,ortholog_many2many
MGC146893,znf970,ortholog_many2many
MGC146893,BX855614.4,ortholog_many2many
MGC146893,BX914205.3,ortholog_many2many
MGC146893,CU570689.2,ortholog_many2many
MGC146893,si:ch211-245n8.4,ortholog_many2many
MGC146893,zgc:174573,ortholog_many2many
MGC146893,si:dkey-7i4.10,ortholog_many2many
MGC146893,znf999,ortholog_many2many
MGC146893,zgc:194215,ortholog_many2many
MGC146893,si:dkey-25i10.1,ortholog_many2many
MGC146893,zgc:174653,ortholog_many2many
MGC146893,si:dkey-199m13.4,ortholog_many2many
MGC146893,si:ch73-158p21.2,ortholog_many2many
MGC146893,znf1043,ortholog_many2many
MGC146893,si:dkey-7i4.15,ortholog_many2many
MGC146893,znf1055,ortholog_many2many
MGC146893,si:dkey-77f5.13,ortholog_many2many
MGC146893,CABZ01081748.1,ortholog_many2many
MGC146893,zgc:174574,ortholog_many2many
MGC146893,znf1042,ortholog_many2many
MGC146893,si:ch73-144d13.4,ortholog_many2many
MGC146893,si:cabz01071909.2,ortholog_many2many
MGC146893,znf1149,ortholog_many2many
MGC146893,si:dkey-77f5.4,ortholog_many2many
MGC146893,si:ch73-144d13.5,ortholog_many2many
MGC146893,si:dkey-26i24.1,ortholog_many2many
MGC146893,si:ch211-223a21.4,ortholog_many2many
MGC146893,si:dkeyp-53e4.1,ortholog_many2many
MGC146893,CU467646.7,ortholog_many2many
MGC146893,CABZ01069020.1,ortholog_many2many
MGC146893,si:dkey-262g12.14,ortholog_many2many
MGC146893,si:dkey-7i4.7,ortholog_many2many
MGC146893,si:dkey-7i4.5,ortholog_many2many
MGC146893,si:dkey-82i20.2,ortholog_many2many
MGC146893,si:ch211-222k6.2,ortholog_many2many
MGC146893,CABZ01081752.2,ortholog_many2many
MGC146893,znf1074,ortholog_many2many
MGC146893,znf1046,ortholog_many2many
MGC146893,si:dkey-77f5.6,ortholog_many2many
MGC146893,LO018021.1,ortholog_many2many
MGC146893,znf1044,ortholog_many2many
MGC146893,znf971,ortholog_many2many
MGC146893,znf569l,ortholog_many2many
MGC146893,znf1057,ortholog_many2many
MGC146893,znf1058,ortholog_many2many
MGC146893,si:ch211-162i8.2,ortholog_many2many
MGC146893,si:dkey-256i11.2,ortholog_many2many
MGC146893,si:ch211-210b2.1,ortholog_many2many
MGC146893,znf1049,ortholog_many2many
MGC146893,zgc:162936,ortholog_many2many
MGC146893,zgc:174703,ortholog_many2many
MGC146893,si:dkey-77f5.11,ortholog_many2many
MGC146893,znf1010,ortholog_many2many
MGC146893,BX005417.2,ortholog_many2many
MGC146893,zgc:171901,ortholog_many2many
MGC146893,si:dkeyp-44b5.5,ortholog_many2many
MGC146893,znf1068,ortholog_many2many
MGC146893,znf1052,ortholog_many2many
MGC146893,si:ch73-144d13.7,ortholog_many2many
MGC146893,znf1056,ortholog_many2many
MGC146893,znf1050,ortholog_many2many
MGC146893,si:cabz01021430.2,ortholog_many2many
hapln2,hapln2,ortholog_one2one
osbp,osbp,ortholog_one2one
mag,mag,ortholog_one2one
sub1,sub1a,ortholog_one2many
sub1,sub1b,ortholog_one2many
pex16,pex16,ortholog_one2one
nr2e1,nr2e1,ortholog_one2one
wrnip1,wrnip1,ortholog_one2one
dag1,dag1,ortholog_one2one
ppp2r5a,ppp2r5a,ortholog_one2one
senp8,senp8,ortholog_one2one
rhbdd1,rhbdd1,ortholog_one2one
ing5,ing5b,ortholog_one2many
ing5,ing5a,ortholog_one2many
mecom,mecom,ortholog_one2one
tpmt,tpmt.2,ortholog_one2many
tpmt,tpmt.1,ortholog_one2many
ppp1r16a,ppp1r16a,ortholog_one2one
znf511,znf511,ortholog_one2one
mapk8ip1,MAPK8IP1,ortholog_one2one
,si:ch211-263k4.2,ortholog_one2one
dtymk,dtymk,ortholog_one2one
sf3a1,sf3a1,ortholog_one2one
echs1,echs1,ortholog_one2one
foxh1,foxh1,ortholog_one2many
ARFGEF3,arfgef3,ortholog_one2one
iqub,iqub,ortholog_one2one
rabac1,rabac1,ortholog_one2one
usp47,usp47,ortholog_one2one
clstn2,clstn2,ortholog_one2many
clstn2,CLSTN2,ortholog_one2many
mylk4,mylk4b,ortholog_one2many
mylk4,mylk4a,ortholog_one2many
usp4,CABZ01074304.1,ortholog_one2one
traf3ip3,traf3ip2l,ortholog_one2many
ppp1r7,ppp1r7,ortholog_one2one
asah2,asah2,ortholog_one2one
cry2,cry2,ortholog_one2one
ndufa5,ndufa5,ortholog_one2one
patl1,patl1,ortholog_one2one
znf665,zgc:173486,ortholog_one2many
cacul1,amt,ortholog_one2one
thbs1,thbs1b,ortholog_one2many
thbs1,thbs1a,ortholog_one2many
golim4,zgc:66479,ortholog_many2many
adgre2,si:dkey-235d18.5,ortholog_one2one
lsr,lsr,ortholog_one2one
tonsl,tonsl,ortholog_one2one
mmp23b,MMP23B,ortholog_one2one
mst1r,nicn1,ortholog_one2one
asb15,asb15a,ortholog_one2many
asb15,asb15b,ortholog_one2many
dpysl4,dpysl4,ortholog_one2one
atp1b2,atp1b2a,ortholog_one2many
atp1b2,atp1b2b,ortholog_one2many
irs1,irs1,ortholog_one2one
pask,pask,ortholog_one2one
trpv5,trpv6,ortholog_one2many
sp8,sp8b,ortholog_one2one
zbtb47,zbtb47b,ortholog_one2one
lmod2,lmod2a,ortholog_one2many
lmod2,lmod2b,ortholog_one2many
atg9b,atg9b,ortholog_one2one
rev3l,rev3l,ortholog_one2one
mak16,mak16,ortholog_one2one
agmat,agmat,ortholog_one2one
galm,galm,ortholog_one2one
pfn2,pfn2,ortholog_one2many
pfn2,pfn2l,ortholog_one2many
,cyhr1,ortholog_one2one
slc35c1,slc35c1,ortholog_one2one
luzp2,luzp2,ortholog_one2one
apeh,apeh,ortholog_many2many
rrm2.2,rrm2,ortholog_one2many
tmem245,tmem245,ortholog_one2many
tmem245,LO017771.1,ortholog_one2many
lamtor3-like,lamtor3,ortholog_one2one
gmds,gmds,ortholog_one2one
kdm3b,kdm3b,ortholog_one2one
rbbp9,rbbp9,ortholog_one2one
wasl,waslb,ortholog_one2many
wasl,wasla,ortholog_one2many
tti2,tti2,ortholog_one2one
mfsd4b,mfsd4b,ortholog_one2one
lmo3,lmo3,ortholog_one2one
mterf4,MTERF4,ortholog_one2one
mib2,mib2,ortholog_one2one
klhl40,klhl40b,ortholog_one2many
klhl40,klhl40a,ortholog_one2many
srsf7,srsf7b,ortholog_one2one
cfap20,cfap20,ortholog_one2one
armc1,armc1,ortholog_one2one
dkk3,dkk3b,ortholog_one2many
dkk3,dkk3a,ortholog_one2many
fbl,fbl,ortholog_one2one
xkr4,XKR4,ortholog_one2one
tcta,tcta,ortholog_one2one
slc16a10,slc16a10,ortholog_one2one
reep2,reep2,ortholog_one2one
p2ry12,p2ry12,ortholog_one2one
sned1,sned1,ortholog_one2one
foxf2,foxf2b,ortholog_one2one
foxl2,foxl2a,ortholog_one2many
foxl2,foxl2b,ortholog_one2many
chst1,chst1,ortholog_one2one
hyal4,hyal6,ortholog_one2one
tbc1d10a,tbc1d10aa,ortholog_one2many
tbc1d10a,tbc1d10ab,ortholog_one2many
arhgap21,arhgap21a,ortholog_one2many
arhgap21,arhgap21b,ortholog_one2many
,polr2a,ortholog_one2one
jakmip3,jakmip3,ortholog_one2one
pik3c2g,pik3c2g,ortholog_one2one
znf33b,zgc:173486,ortholog_one2many
dtl,dtl,ortholog_one2one
mst1,mst1,ortholog_one2one
FOXQ1,foxq1b,ortholog_one2many
FOXQ1,foxq1a,ortholog_one2many
dync2i1,wdr60,ortholog_one2one
gemin6,gemin6,ortholog_one2one
mtfr1,mtfr1,ortholog_one2one
rnf20,rnf20,ortholog_one2one
kcnip2,CU462915.1,ortholog_one2many
kcnip2,kcnip2,ortholog_one2many
,rragca,ortholog_many2many
,rragcb,ortholog_many2many
,si:ch211-182p11.1,ortholog_many2many
,CU914622.1,ortholog_many2many
,CABZ01051600.3,ortholog_many2many
,si:ch73-329n5.6,ortholog_many2many
,CABZ01051602.1,ortholog_many2many
,CU914622.2,ortholog_many2many
ulk4,BX511115.1,ortholog_one2many
ulk4,ulk4,ortholog_one2many
nmd3,nmd3,ortholog_one2one
rnf123,rnf123,ortholog_one2one
galnt1,galnt1,ortholog_one2one
alkal1,alkal1,ortholog_one2one
gpr37,gpr37b,ortholog_one2many
gpr37,gpr37a,ortholog_one2many
dhx57,dhx57,ortholog_one2one
rbp1,rbp1.1,ortholog_one2many
rbp1,rbp1.2,ortholog_one2many
fosb,fosb,ortholog_one2one
sez6l,sez6l,ortholog_one2one
dyrk1a.2,dyrk1b,ortholog_one2one
znf3,zgc:173486,ortholog_one2many
nhsl1,nhsl1b,ortholog_one2many
nhsl1,nhsl1a,ortholog_one2many
vipr2,vipr2,ortholog_one2one
rb1cc1,rb1cc1,ortholog_one2one
p2ry13,p2ry13,ortholog_one2one
atg4b,atg4b,ortholog_one2one
a1cf,a1cf,ortholog_one2one
gmppb,gmppb,ortholog_one2one
bnip3,bnip3,ortholog_one2many
bnip3,bnip4,ortholog_one2many
hhatl,hhatla,ortholog_one2many
hhatl,hhatlb,ortholog_one2many
ppm1l,ppm1la,ortholog_one2one
il13ra1,il11ra,ortholog_many2many
il13ra1,il6r,ortholog_many2many
il13ra1,ghrb,ortholog_many2many
il13ra1,ghra,ortholog_many2many
apaf1,apaf1,ortholog_one2one
cox6b1,cox6b1,ortholog_one2one
chmp5,chmp5a,ortholog_one2many
chmp5,chmp5b,ortholog_one2many
bop1,bop1,ortholog_one2one
pot1,pot1,ortholog_one2one
exoc2,exoc2,ortholog_one2one
rpf2,rpf2,ortholog_one2one
ostm1,ostm1,ortholog_one2one
rrbp1,rrbp1b,ortholog_one2many
rrbp1,rrbp1a,ortholog_one2many
cat1,trpv6,ortholog_one2many
pde7a,pde7a,ortholog_one2one
ip6k1,ip6k1,ortholog_one2one
PLEKHA5,plekha5,ortholog_one2one
kcnj9,zgc:162160,ortholog_one2one
nup153,nup153,ortholog_one2one
,aqp4,ortholog_one2many
znf470,zgc:173486,ortholog_one2many
morn2,morn2,ortholog_one2one
cfap299,cfap299,ortholog_one2one
p2ry14,P2RY14,ortholog_one2one
slc18a1,SLC18A1,ortholog_one2many
stk26,stk26,ortholog_one2one
mical2,mical2a,ortholog_one2many
mical2,mical2b,ortholog_one2many
bmp3,bmp3,ortholog_one2one
efr3a,efr3a,ortholog_one2one
gpr171,gpr171,ortholog_one2one
b4galt3l2,si:dkey-199f5.8,ortholog_one2one
stk25,thap4,ortholog_one2one
dtx4,dtx4a,ortholog_one2many
dtx4,dtx4b,ortholog_one2many
SCX,scxa,ortholog_one2one
ints7,ints7,ortholog_one2one
phactr1,phactr1,ortholog_one2many
phactr1,CABZ01085887.1,ortholog_one2many
,tlr9,ortholog_one2one
ccdc28a,ccdc28a,ortholog_one2one
,si:ch211-14k19.8,ortholog_one2one
prkg1,prkg1b,ortholog_one2one
,si:ch211-254p10.2,ortholog_one2many
traip,traip,ortholog_one2one
ccdc87,ccdc87,ortholog_one2one
prkg2,prkg2,ortholog_one2one
sec63,sec63,ortholog_one2one
aebp2,aebp2,ortholog_one2one
p3h1,p3h1,ortholog_one2one
kpna4,kpna4,ortholog_one2one
inka1,inka1a,ortholog_one2many
inka1,inka1b,ortholog_one2many
ppp2r2d,ppp2r2d,ortholog_one2one
nrn1,nrn1b,ortholog_one2many
nrn1,nrn1a,ortholog_one2many
lpgat1,lpgat1,ortholog_one2one
ccdc13,ccdc13,ortholog_one2one
tmem106b,tmem106bb,ortholog_one2one
gfod1,GFOD1,ortholog_one2one
bok,boka,ortholog_one2many
bok,bokb,ortholog_one2many
tcp11l2,tcp11l2,ortholog_one2one
jag2,jag1b,ortholog_many2many
jag2,jag1a,ortholog_many2many
jag2,jag2b,ortholog_many2many
jag2,dll4,ortholog_many2many
,golim4a,ortholog_one2many
,golim4b,ortholog_one2many
pgap4,pgap4,ortholog_one2one
epha4,epha4l,ortholog_one2many
epha4,epha4a,ortholog_one2many
depdc4,DEPDC4,ortholog_one2one
dkk1,dkk1a,ortholog_one2many
dkk1,dkk1b,ortholog_one2many
,trpv6,ortholog_one2many
nek2,nek2,ortholog_one2one
,C1H4orf33,ortholog_one2one
lama1,lama1,ortholog_one2one
PDE3A,pde3a,ortholog_one2one
grm8,grm8b,ortholog_one2many
grm8,grm8a,ortholog_one2many
sirt5,sirt5,ortholog_one2one
reps1,reps1,ortholog_one2one
higd1a,higd1a,ortholog_many2many
FARP2,farp2,ortholog_one2one
VWDE,si:ch211-246m6.5,ortholog_one2one
zmynd11,zmynd11,ortholog_one2one
fam126a,fam126a,ortholog_one2one
vegfa,vegfaa,ortholog_one2many
vegfa,vegfab,ortholog_one2many
rbm5,rbm5,ortholog_one2one
,moxd1l,ortholog_one2one
rad9a,rad9a,ortholog_one2one
ventx3.2,vox,ortholog_many2many
scyl2,SCYL2,ortholog_one2one
,arhgap28,ortholog_one2one
slco1c1,slco1c1,ortholog_one2one
scml4,scml4,ortholog_one2one
sclt1,sclt1,ortholog_one2one
map3k10,map3k10,ortholog_one2one
ventx1.2,vox,ortholog_many2many
dnajc5b,dnajc5b,ortholog_one2one
FAM8A1,fam8a1a,ortholog_one2many
FAM8A1,fam8a1b,ortholog_one2many
parva,parvaa,ortholog_one2many
parva,parvab,ortholog_one2many
nol7,nol7,ortholog_one2one
cyp8b1.1,cyp8b1,ortholog_many2many
cyp8b1.1,cyp8b3,ortholog_many2many
cyp8b1.1,cyp8b2,ortholog_many2many
cpb1,cpb1,ortholog_one2one
tmem200c,CABZ01081294.2,ortholog_one2many
tmem200c,TMEM200C,ortholog_one2many
tcerg1l,TCERG1L,ortholog_one2one
slc39a8,LO018202.1,ortholog_one2many
slc39a8,slc39a8,ortholog_one2many
hpcal1,hpcal1,ortholog_one2one
ventx3.1,vox,ortholog_many2many
cap2,cap2,ortholog_one2one
slc17a8,slc17a8,ortholog_one2one
sobp,sobpa,ortholog_one2many
sobp,sobpb,ortholog_one2many
zdhhc17,zdhhc17,ortholog_one2one
kiaa1217,si:ch211-207d6.2,ortholog_one2many
kiaa1217,si:ch211-285f17.1,ortholog_one2many
pcdh15,pcdh15a,ortholog_one2many
pcdh15,pcdh15b,ortholog_one2many
cyp8b1.2,cyp8b1,ortholog_many2many
cyp8b1.2,cyp8b3,ortholog_many2many
cyp8b1.2,cyp8b2,ortholog_many2many
cldn19,cldn19,ortholog_one2one
ventx2.2,vox,ortholog_many2many
trim59,trim59,ortholog_one2one
trim55,trim55b,ortholog_one2many
trim55,trim55a,ortholog_one2many
tmem260,tmem260,ortholog_one2one
pkr3,eif2ak2,ortholog_one2many
pkr3,pkz,ortholog_one2many
rbm24,rbm24b,ortholog_one2many
rbm24,rbm24a,ortholog_one2many
ranbp9,ranbp9,ortholog_one2one
fnta,fnta,ortholog_one2one
oc90,oc90,ortholog_one2one
odc1,odc1,ortholog_one2one
ventx1.1,vox,ortholog_many2many
nr1h4,nr1h4,ortholog_one2one
znf830,frrs1l,ortholog_one2one
nup42,nup42,ortholog_one2one
lrrc1,lrrc1,ortholog_one2one
smc4,smc4,ortholog_one2one
trak1,trak1a,ortholog_one2one
csrp2,csrp2,ortholog_one2one
znf800,znf800a,ortholog_one2many
znf800,znf800b,ortholog_one2many
jade1,jade1,ortholog_one2one
ventx2.1,vox,ortholog_many2many
,nudt4a,ortholog_many2many
,nudt4b,ortholog_many2many
,scin,ortholog_one2many
heca,heca,ortholog_one2one
klhl7,klhl7,ortholog_one2one
gas2l3,gas2l3,ortholog_one2one
kcnq3,kcnq3,ortholog_one2one
fbxo30,fbxo30a,ortholog_one2one
snx5,snx5,ortholog_one2many
sc5d,sc5d,ortholog_one2one
osgin2,osgin2,ortholog_one2one
,rbm6,ortholog_many2many
prss2,prss1,ortholog_one2many
,eloal,ortholog_one2one
kndc1,FP102122.1,ortholog_one2one
gpnmb,gpnmb,ortholog_one2one
stmnd1,stmnd1,ortholog_one2one
plxnb2,plxnb2a,ortholog_one2many
plxnb2,plxnb2b,ortholog_one2many
plxnb2,si:ch211-127b11.1,ortholog_one2many
plxnb2,si:dkey-183c2.4,ortholog_one2many
lcmt2,lcmt2,ortholog_one2one
tead1,tead1b,ortholog_one2one
,crhb,ortholog_many2many
,crha,ortholog_many2many
ift80,ift80,ortholog_one2one
otud1,otud1,ortholog_one2one
kpna1,pomk,ortholog_one2one
tcirg1,tcirg1b,ortholog_one2many
tcirg1,tcirg1a,ortholog_one2many
klhl31,klhl31,ortholog_one2one
zic4,zic4,ortholog_one2one
malsu1,si:zfos-1192g2.3,ortholog_one2one
atxn1,atxn1b,ortholog_one2many
atxn1,atxn1a,ortholog_one2many
glrx3,glrx3,ortholog_one2one
rrs1,rrs1,ortholog_one2one
mon1a,mon1a,ortholog_one2one
hgsnat,hgsnat,ortholog_one2one
sorl1,sorl1,ortholog_one2one
,CU929317.1,ortholog_one2one
igf2bp3,igf2bp3,ortholog_one2one
ipmk,ipmkb,ortholog_one2many
ipmk,ipmka,ortholog_one2many
zic1,zic1,ortholog_one2one
MST1R,mst1ra,ortholog_one2many
MST1R,mst1rb,ortholog_one2many
prss1,prss1,ortholog_one2many
gclc,gclc,ortholog_one2one
txlnb,txlnbb,ortholog_one2many
txlnb,txlnba,ortholog_one2many
dnaaf11,lrrc6,ortholog_one2one
slc25a32,slc25a32a,ortholog_one2many
slc25a32,slc25a32b,ortholog_one2many
tra2a,tra2a,ortholog_one2one
gmpr,gmpr,ortholog_one2one
cisd1,cisd1,ortholog_one2one
c10orf67,si:dkey-188g12.1,ortholog_one2one
e2f7,e2f7,ortholog_one2one
trps1,trps1,ortholog_one2one
ptbp2,ptbp2a,ortholog_one2many
ptbp2,ptbp2b,ortholog_one2many
nbn,nbn,ortholog_one2one
tecta.1,tecta,ortholog_one2one
clic5,clic5b,ortholog_one2one
elovl5,elovl5,ortholog_one2one
ints10,ints10,ortholog_one2one
dcaf13,dcaf13,ortholog_one2one
myl12b,myl12.2,ortholog_one2one
cited2,cited2,ortholog_one2one
ccdc126,ccdc126,ortholog_one2one
scin,scin,ortholog_one2many
mapk11,BX324164.5,ortholog_one2many
mapk11,mapk11,ortholog_one2many
ghsr,ghsra,ortholog_one2many
ghsr,ghsrb,ortholog_one2many
XB5799637,AL929217.1,ortholog_one2many
XB5799637,gabrz,ortholog_one2many
aldh3b2,aldh3b1,ortholog_one2one
nmbr,nmbr,ortholog_one2one
tfam,ube2d1a,ortholog_one2many
tfam,ube2d1b,ortholog_one2many
slc5a8.1,slc5a8,ortholog_one2one
papln,paplna,ortholog_one2many
papln,paplnb,ortholog_one2many
tbcel,tbcelb,ortholog_one2many
tbcel,tbcela,ortholog_one2many
fam221a,fam221a,ortholog_one2one
,prss1,ortholog_one2many
pcbp2,zgc:110045,ortholog_one2one
mtr,mtr,ortholog_one2one
opn4,opn4b,ortholog_one2many
opn4,opn4a,ortholog_one2many
arl4a,arl4aa,ortholog_one2many
arl4a,arl4ab,ortholog_one2many
runx2,runx2a,ortholog_one2one
pcmt1,pcmt,ortholog_one2one
tlcd5,tlcd5b,ortholog_one2many
tlcd5,tlcd5a,ortholog_one2many
ptf1a,ptf1a,ortholog_one2one
pgq,cckb,ortholog_many2many
pgq,ccka,ortholog_many2many
,anapc4,ortholog_one2many
atoh7,atoh7,ortholog_one2one
pif1,decr1,ortholog_one2one
gjc2,cx47.1,ortholog_one2one
PGRMC2,pgrmc2,ortholog_one2one
fut9,FUT9,ortholog_one2many
fut9,ft1,ortholog_one2many
fut9,fut9a,ortholog_one2many
fut9,ft2,ortholog_one2many
myom1,myom1a,ortholog_one2many
myom1,myom1b,ortholog_one2many
,lrp11,ortholog_one2one
cenpt,cenpt,ortholog_one2one
dek,dek,ortholog_one2one
ebf3,ebf3a,ortholog_one2one
dnttip2,dnttip2,ortholog_one2one
stx7,stx7l,ortholog_one2one
mapk12,mapk12a,ortholog_one2many
mapk12,mapk12b,ortholog_one2many
TNFRSF25,hdr,ortholog_many2many
TNFRSF25,tnfrsfa,ortholog_many2many
TNFRSF25,cd40,ortholog_many2many
TNFRSF25,tnfrsf1b,ortholog_many2many
TNFRSF25,tnfrsf11a,ortholog_many2many
fbxo9,fbxo9,ortholog_one2one
larp1b,larp1b,ortholog_one2one
msrb2,msrb2,ortholog_one2one
iba57,iba57,ortholog_one2one
grik4,grik4,ortholog_one2one
sptssa,sptssa,ortholog_one2one
epo,epob,ortholog_one2many
epo,epoa,ortholog_one2many
calb1,calb1,ortholog_one2one
slco1a2,abcc9,ortholog_one2one
manea,manea,ortholog_one2one
,valopb,ortholog_one2many
,valopa,ortholog_one2many
fbxo34,fbxo34,ortholog_one2one
dynlt1,dynlt1,ortholog_one2one
stk31,stk31,ortholog_one2one
dpyd,dpydb,ortholog_one2many
dpyd,dpyda.3,ortholog_one2many
mfsd8,mfsd8,ortholog_one2one
XB5944457 [provisional],slc6a1b,ortholog_one2many
XB5944457 [provisional],slc6a1a,ortholog_one2many
adra2a,adra2a,ortholog_one2one
szl,szl,ortholog_one2one
cep290,cep290,ortholog_one2one
tmem64,tmem64,ortholog_one2one
utp20,utp20,ortholog_one2one
,sytl3,ortholog_one2one
dipk2a,dipk2aa,ortholog_one2many
dipk2a,dipk2ab,ortholog_one2many
,zgc:110269,ortholog_one2one
plekhg5,plekhg5b,ortholog_one2many
plekhg5,plekhg5a,ortholog_one2many
phf20l1,phf20l1,ortholog_one2one
kdm2a,kdm2aa,ortholog_one2many
kdm2a,kdm2ab,ortholog_one2many
necab1,necab1,ortholog_one2one
hdac10,hdac10,ortholog_one2one
taf9b,taf9,ortholog_one2one
dip2c,dip2cb,ortholog_one2many
dip2c,dip2ca,ortholog_one2many
csgalnact1,csgalnact1a,ortholog_one2many
csgalnact1,csgalnact1b,ortholog_one2many
etv1,etv1,ortholog_one2one
nav3,nav3,ortholog_one2one
tmtc3,tmtc3,ortholog_one2one
gsto2,gsto2,ortholog_one2many
gsto2,gsto1,ortholog_one2many
mcur1,MCUR1,ortholog_one2one
sh2d4a,sh2d4a,ortholog_one2one
mgmt,mgmt,ortholog_one2one
nyap2,nyap2a,ortholog_one2many
nyap2,nyap2b,ortholog_one2many
bicc1,bicc1b,ortholog_one2many
bicc1,bicc1a,ortholog_one2many
arl1,arl1,ortholog_one2one
supt3h,supt3h,ortholog_one2one
ezr,ezra,ortholog_one2many
ezr,ezrb,ortholog_one2many
rims2,rims1b,ortholog_one2one
abhd18,abhd18,ortholog_one2one
obscn,obscnb,ortholog_one2one
npy,npy,ortholog_one2one
hgf,hgfa,ortholog_one2many
hgf,hgfb,ortholog_one2many
RASSF10,RASSF10,ortholog_one2one
c8orf88,pip4p2,ortholog_one2one
tubgcp6,appl2,ortholog_one2one
rims1,rims1a,ortholog_one2one
rnf144b,rnf144b,ortholog_one2one
sqle,sqleb,ortholog_one2many
sqle,sqlea,ortholog_one2many
sfr1,sfr1,ortholog_one2one
lpin2,lpin2,ortholog_one2one
nadsyn1,tpcn2,ortholog_one2one
pals2,mpp6b,ortholog_one2many
pals2,mpp6a,ortholog_one2many
plk4,plk4,ortholog_one2one
ssh3,si:ch211-203d1.3,ortholog_one2one
aplp2,aplp2,ortholog_one2one
armc3,armc3,ortholog_one2one
inhba,inhbab,ortholog_one2many
inhba,inhbaa,ortholog_one2many
tg,tg,ortholog_one2one
cyp1b1,cyp1b1,ortholog_one2one
gsdme,gsdmeb,ortholog_one2many
gsdme,gsdmea,ortholog_one2many
otud6b,otud6b,ortholog_one2one
mdn1,mdn1,ortholog_one2one
col17a1,marco,ortholog_one2one
ldb3,ldb3a,ortholog_one2one
ptpn3,ptpn3,ortholog_one2one
rassf1,rassf1,ortholog_one2one
lipc,lipca,ortholog_one2many
lipc,lipcb,ortholog_one2many
znf84,si:ch211-161m3.4,ortholog_many2many
znf84,znf989,ortholog_many2many
znf84,znf1041,ortholog_many2many
znf84,zgc:172128,ortholog_many2many
znf84,si:dkey-7i4.14,ortholog_many2many
znf84,znf1053,ortholog_many2many
znf84,si:cabz01021426.2,ortholog_many2many
znf84,znf1009,ortholog_many2many
znf84,si:dkey-262g12.12,ortholog_many2many
znf84,si:dkey-262g12.7,ortholog_many2many
znf84,znf970,ortholog_many2many
znf84,BX855614.4,ortholog_many2many
znf84,BX914205.3,ortholog_many2many
znf84,CU570689.2,ortholog_many2many
znf84,si:ch211-245n8.4,ortholog_many2many
znf84,zgc:174573,ortholog_many2many
znf84,si:dkey-7i4.10,ortholog_many2many
znf84,znf999,ortholog_many2many
znf84,zgc:194215,ortholog_many2many
znf84,si:dkey-25i10.1,ortholog_many2many
znf84,zgc:174653,ortholog_many2many
znf84,si:dkey-199m13.4,ortholog_many2many
znf84,si:ch73-158p21.2,ortholog_many2many
znf84,znf1043,ortholog_many2many
znf84,si:dkey-7i4.15,ortholog_many2many
znf84,znf1055,ortholog_many2many
znf84,si:dkey-77f5.13,ortholog_many2many
znf84,CABZ01081748.1,ortholog_many2many
znf84,zgc:174574,ortholog_many2many
znf84,znf1042,ortholog_many2many
znf84,si:ch73-144d13.4,ortholog_many2many
znf84,si:cabz01071909.2,ortholog_many2many
znf84,znf1149,ortholog_many2many
znf84,si:dkey-77f5.4,ortholog_many2many
znf84,si:ch73-144d13.5,ortholog_many2many
znf84,si:dkey-26i24.1,ortholog_many2many
znf84,si:ch211-223a21.4,ortholog_many2many
znf84,si:dkeyp-53e4.1,ortholog_many2many
znf84,CU467646.7,ortholog_many2many
znf84,CABZ01069020.1,ortholog_many2many
znf84,si:dkey-262g12.14,ortholog_many2many
znf84,si:dkey-7i4.7,ortholog_many2many
znf84,si:dkey-7i4.5,ortholog_many2many
znf84,si:dkey-82i20.2,ortholog_many2many
znf84,si:ch211-222k6.2,ortholog_many2many
znf84,CABZ01081752.2,ortholog_many2many
