Gene name,Mouse gene name,Mouse homology type
,,
,,
,,
ZNF790,,
,,
,,
GABARAPL2,Gabarapl2,ortholog_one2one
TAF10,Taf10,ortholog_one2one
MIR346,Mir346,ortholog_one2one
U3,,
HSDL1,Hsdl1,ortholog_one2one
,,
TRABD2A,,
,,
ATP5MG,Gm5426,ortholog_one2many
ATP5MG,Atp5l,ortholog_one2many
TRADD,Tradd,ortholog_one2one
Metazoa_SRP,,
ZNF343,,
TBC1D10C,Tbc1d10c,ortholog_one2one
,,
Metazoa_SRP,,
ACYP2,Acyp2,ortholog_one2one
,,
TM9SF4,Tm9sf4,ortholog_one2one
CEP76,Cep76,ortholog_one2one
NTF4,Ntf5,ortholog_one2one
U7,,
,,
,,
CYB5D1,Cyb5d1,ortholog_one2one
,,
ZNF736,Zfp738,ortholog_many2many
ZNF736,Zfp953,ortholog_many2many
ZNF736,Zfp457,ortholog_many2many
ZNF736,Zfp595,ortholog_many2many
Y_RNA,,
HECTD3,Hectd3,ortholog_one2one
,,
MMP8,Mmp8,ortholog_one2one
PHYKPL,Phykpl,ortholog_one2one
,,
,,
,,
,,
,,
Metazoa_SRP,,
Metazoa_SRP,,
FBXO10,Fbxo10,ortholog_one2one
,,
Metazoa_SRP,,
PPP1R1A,Ppp1r1a,ortholog_one2one
SULT2A1,Sult2a3,ortholog_one2many
SULT2A1,Sult2a4,ortholog_one2many
SULT2A1,Sult2a5,ortholog_one2many
SULT2A1,Sult2a1,ortholog_one2many
SULT2A1,Sult2a8,ortholog_one2many
SULT2A1,Sult2a7,ortholog_one2many
SULT2A1,Sult2a2,ortholog_one2many
SULT2A1,Sult2a6,ortholog_one2many
VPS26B,Vps26b,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
SALL1,Sall1,ortholog_one2one
,Bend2,ortholog_many2many
Metazoa_SRP,,
U6,,
CENPK,Cenpk,ortholog_one2one
Metazoa_SRP,,
,,
,,
,,
,,
PATL1,Patl1,ortholog_one2one
DDX46,Ddx46,ortholog_one2many
FGD3,Fgd3,ortholog_one2one
ANAPC7,Anapc7,ortholog_one2one
Y_RNA,,
PIAS2,Pias2,ortholog_one2one
C15H9orf152,D630039A03Rik,ortholog_one2one
NTN3,Ntn3,ortholog_one2one
LHFPL4,Lhfpl4,ortholog_one2one
RAP1B,Rap1b,ortholog_one2one
,,
,,
ARHGAP40,Arhgap40,ortholog_one2one
Metazoa_SRP,,
U6,,
TSPYL6,,
U1,Gm25704,ortholog_one2one
TRIM65,Trim65,ortholog_one2one
PLPP5,Plpp5,ortholog_one2one
CRISPLD1,Crispld1,ortholog_one2one
PPP3CA,Ppp3ca,ortholog_one2one
U6,Gm22821,ortholog_one2many
,,
SEPTIN6,Septin6,ortholog_one2one
DMD,Dmd,ortholog_one2one
KCNA7,Kcna7,ortholog_one2one
Metazoa_SRP,,
MIR26B,Mir26b,ortholog_one2one
GABRB1,Gabrb1,ortholog_one2one
,,
GLE1,Gle1,ortholog_one2one
ZNF268,,
TMEM140,Tmem140,ortholog_one2one
KIF24,Kif24,ortholog_one2one
,,
SNTG2,Sntg2,ortholog_one2one
SEMA5A,Sema5a,ortholog_one2one
NAA40,Naa40,ortholog_one2one
GPLD1,Gpld1,ortholog_one2one
LCLAT1,Lclat1,ortholog_one2one
Metazoa_SRP,,
Y_RNA,,
,,
Metazoa_SRP,,
PMEL,Pmel,ortholog_one2one
OASL,Oasl1,ortholog_one2one
U7,,
U7,,
RASSF2,Rassf2,ortholog_one2one
mml-mir-548f,,
,,
,,
,,
,,
CLEC12B,Clec12b,ortholog_one2one
EIF2AK4,Eif2ak4,ortholog_one2one
U1,,
,,
Metazoa_SRP,,
Metazoa_SRP,,
ZNF768,Zfp768,ortholog_one2one
ARPC3,Arpc3,ortholog_one2many
,,
RNU4ATAC2P,,
CDK5R1,Cdk5r1,ortholog_one2one
U7,,
ARHGAP1,Arhgap1,ortholog_one2one
CYREN,Cyren,ortholog_one2one
VIL1,Vil1,ortholog_one2one
,,
U6,Gm23645,ortholog_one2one
,,
FBXL8,Fbxl8,ortholog_one2one
CYP2A24,Cyp2a12,ortholog_many2many
CYP2A24,Cyp2a22,ortholog_many2many
CYP2A24,Cyp2a5,ortholog_many2many
CYP2A24,Cyp2a4,ortholog_many2many
Metazoa_SRP,,
COX7C,Cox7c,ortholog_one2one
SNORA70,,
,Bend2,ortholog_many2many
NMRAL1,Nmral1,ortholog_one2one
CSRNP2,Csrnp2,ortholog_one2one
ZNF679,,
Y_RNA,,
,,
G6PC2,G6pc2,ortholog_one2one
PAX3,Pax3,ortholog_one2one
U6,,
SLC43A2,Slc43a2,ortholog_one2one
GCA,Gca,ortholog_one2one
TYSND1,Tysnd1,ortholog_one2one
U7,,
Metazoa_SRP,,
Metazoa_SRP,,
,,
,,
,,
ZGPAT,Zgpat,ortholog_one2one
ADAT1,Adat1,ortholog_one2one
SNRPB,Snrpb,ortholog_one2one
,,
PRRG4,Prrg4,ortholog_one2one
BSPH1,Bsph1,ortholog_one2one
Metazoa_SRP,,
TBC1D24,Tbc1d24,ortholog_one2one
,,
,,
COL23A1,Col23a1,ortholog_one2one
DNAH6,Dnah6,ortholog_one2one
,,
,,
DNAAF1,Dnaaf1,ortholog_one2one
,,
,,
ZNF892,Zfp772,ortholog_many2many
ZNF892,Zfp954,ortholog_many2many
ZNF892,Zfp773,ortholog_many2many
,,
ILK,Ilk,ortholog_one2one
IRX5,Irx5,ortholog_one2one
,,
Metazoa_SRP,,
,,
SLC32A1,Slc32a1,ortholog_one2one
GFI1B,Gfi1b,ortholog_one2one
,,
CABLES1,Cables1,ortholog_one2one
,,
UTP15,Utp15,ortholog_one2one
,,
ZNF345,Zfp11,ortholog_one2one
KMT2A,Kmt2a,ortholog_one2one
Metazoa_SRP,,
,,
,,
,,
,,
ELSPBP1,,
,,
MRPL38,Mrpl38,ortholog_one2one
Metazoa_SRP,,
PI4KB,Pi4kb,ortholog_one2one
Metazoa_SRP,,
,,
MYO1D,Myo1d,ortholog_one2one
KIF18B,Kif18b,ortholog_one2one
HSF4,Hsf4,ortholog_one2one
ZNF735,,
PLXNC1,Plxnc1,ortholog_one2one
RASSF8,Rassf8,ortholog_one2one
MID1IP1,Mid1ip1,ortholog_one2one
,,
GPAM,Gpam,ortholog_one2one
,,
U6,,
EBAG9,Ebag9,ortholog_one2one
,,
SLCO4C1,Slco4c1,ortholog_one2one
EEA1,Eea1,ortholog_one2one
PRND,Prnd,ortholog_one2one
PSMG2,Psmg2,ortholog_one2many
FBN1,Fbn1,ortholog_one2one
ZNF267,,
ANK3,Ank3,ortholog_one2one
NUP107,Nup107,ortholog_one2one
U4,Gm23429,ortholog_one2one
,Iglc4,ortholog_many2many
,Iglc3,ortholog_many2many
,Iglc1,ortholog_many2many
,Iglc2,ortholog_many2many
LBH,Lbh,ortholog_one2many
SNORA70,,
CHCHD1,Chchd1,ortholog_one2one
,,
PPWD1,Ppwd1,ortholog_one2one
RCOR2,Rcor2,ortholog_one2one
,,
SNRNP70,Snrnp70,ortholog_one2one
CCSER2,Ccser2,ortholog_one2one
TENT2,Tent2,ortholog_one2one
NSD3,Nsd3,ortholog_one2one
ZNF689,Zfp689,ortholog_one2one
,,
TFCP2,Tfcp2,ortholog_one2one
CAMK1D,Camk1d,ortholog_one2one
WDR91,Wdr91,ortholog_one2one
CCDC73,Ccdc73,ortholog_one2one
MTMR14,Mtmr14,ortholog_one2one
,,
,,
SAMD4A,Samd4,ortholog_one2one
ZFP90,Zfp90,ortholog_one2one
,Atxn3,ortholog_one2one
LACRT,,
,,
,,
,Bend2,ortholog_many2many
,,
PSME4,Psme4,ortholog_one2one
WDR54,Wdr54,ortholog_one2one
HSF5,Hsf5,ortholog_one2one
,,
U6,,
PPP1CA,Ppp1ca,ortholog_one2one
ACTR5,Actr5,ortholog_one2one
,,
,,
,,
CHD3,Chd3,ortholog_one2one
ADRA1B,Adra1b,ortholog_one2one
PRNP,Prnp,ortholog_one2one
Y_RNA,,
SLC7A5,Slc7a5,ortholog_one2one
,,
,,
ADGRL3,Adgrl3,ortholog_one2one
mml-mir-130b,Mir130b,ortholog_one2one
CLEC12A,Clec12a,ortholog_one2one
,,
PNMA5,Pnma5,ortholog_one2one
TIFA,Tifa,ortholog_one2one
PROM2,Prom2,ortholog_one2one
Metazoa_SRP,,
,,
U2,,
,,
MMP10,,
,,
,Frg2f1,ortholog_one2one
,,
,,
RAB33A,Rab33a,ortholog_one2one
ZNF467,Zfp467,ortholog_one2one
ZNF829,,
5S_rRNA,,
PALM2AKAP2,Pakap,ortholog_one2one
,Bend2,ortholog_many2many
,,
ELMO2,Elmo2,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
,,
,,
mml-mir-301b,Mir301b,ortholog_one2one
,,
,Bend2,ortholog_many2many
U7,,
,,
Y_RNA,,
,,
GLRX,Glrx,ortholog_one2one
,Rps17,ortholog_one2many
BCL2L14,Bcl2l14,ortholog_one2one
,,
AIFM2,Aifm2,ortholog_one2one
mml-mir-661,,
,,
Metazoa_SRP,,
AK4,Ak4,ortholog_one2many
,,
PCGF2,Pcgf2,ortholog_one2one
FBF1,Fbf1,ortholog_one2one
U6,,
FUT11,Fut11,ortholog_one2one
UBAP1,Ubap1,ortholog_one2one
HSP90B1,Hsp90b1,ortholog_one2one
ZC3H7A,Zc3h7a,ortholog_one2one
HNF4G,Hnf4g,ortholog_one2one
RPLP1,,
ST8SIA5,St8sia5,ortholog_one2one
Y_RNA,,
Metazoa_SRP,,
,,
CLEC2A,,
SCN1B,Scn1b,ortholog_one2one
,,
Metazoa_SRP,,
,,
TTC1,Ttc1,ortholog_one2one
CCDC116,Ccdc116,ortholog_one2one
ALPK1,Alpk1,ortholog_one2one
TCTN2,Tctn2,ortholog_one2one
Metazoa_SRP,,
TAF1C,Taf1c,ortholog_one2one
,Parp10,ortholog_one2many
,,
,Duxbl1,ortholog_one2many
DHX38,Dhx38,ortholog_one2one
CCDC57,Ccdc57,ortholog_one2one
Metazoa_SRP,,
,,
SYBU,Sybu,ortholog_one2one
RASA1,Rasa1,ortholog_one2one
SGPP2,Sgpp2,ortholog_one2one
,,
,,
IRX6,Irx6,ortholog_one2one
ZNF568,,
Metazoa_SRP,,
GPN3,Gpn3,ortholog_one2one
,,
PPRC1,Pprc1,ortholog_one2one
,,
SLCO6A1,Slco6d1,ortholog_one2many
SLCO6A1,Slco6c1,ortholog_one2many
Metazoa_SRP,,
SLC6A3,Slc6a3,ortholog_one2one
MUC13,Muc13,ortholog_one2one
SNORA49,Gm26079,ortholog_one2one
SSPO,,
TSHZ1,Tshz1,ortholog_one2one
,,
YDJC,Ydjc,ortholog_one2one
YPEL5,Ypel5,ortholog_one2one
ZNF280C,Zfp280c,ortholog_one2one
,,
,,
,,
,,
RNF43,Rnf43,ortholog_one2one
MMP1,Mmp1a,ortholog_one2many
MMP1,Mmp1b,ortholog_one2many
,,
LIME1,Lime1,ortholog_one2one
Metazoa_SRP,,
,,
Y_RNA,,
Metazoa_SRP,,
ADRA1D,Adra1d,ortholog_one2one
U3,,
ZNF528,,
,,
,,
KLRF2,,
CCDC77,Ccdc77,ortholog_one2one
Y_RNA,,
SCLY,Scly,ortholog_one2one
Metazoa_SRP,,
,,
MACROH2A2,Macroh2a2,ortholog_one2one
,,
U7,,
U6,,
Metazoa_SRP,,
PRPSAP2,Prpsap2,ortholog_one2one
ANHX,,
Metazoa_SRP,,
PLA2G4C,Pla2g4c,ortholog_one2one
KLHL10,Klhl10,ortholog_one2one
U6,Gm26207,ortholog_one2many
,,
,,
,,
THYN1,Thyn1,ortholog_one2one
PNMA3,Pnma3,ortholog_one2one
,,
,,
ZNF420,Zfp780b,ortholog_one2one
SLC31A2,Slc31a2,ortholog_one2one
POLR1E,Polr1e,ortholog_one2one
SEC24C,Sec24c,ortholog_one2one
C1QL1,C1ql1,ortholog_one2one
PNPLA8,Pnpla8,ortholog_one2one
,,
TSC1,Tsc1,ortholog_one2one
,,
Metazoa_SRP,,
ITGB5,Itgb5,ortholog_one2one
,Gm23897,ortholog_one2one
,Zfp78,ortholog_many2many
U6,,
,,
FARSB,Farsb,ortholog_one2one
BHLHE41,Bhlhe41,ortholog_one2one
Metazoa_SRP,,
FRZB,Frzb,ortholog_one2one
,,
SLC2A4RG,,
PIKFYVE,Pikfyve,ortholog_one2one
,,
TESPA1,Tespa1,ortholog_one2one
PPP1R16B,Ppp1r16b,ortholog_one2one
,,
ELL2,Ell2,ortholog_one2many
Y_RNA,,
SLC38A2,Slc38a2,ortholog_one2one
ABCB11,Abcb11,ortholog_one2one
,,
,Bend2,ortholog_many2many
,,
,,
PTGR3,Zadh2,ortholog_one2one
,,
DDX51,Ddx51,ortholog_one2one
MMP2,Mmp2,ortholog_one2one
UBE2L3,,
PTPN2,Ptpn2,ortholog_one2one
SUPT4H1,Supt4a,ortholog_one2one
,,
RAB5B,Rab5b,ortholog_one2one
,,
,,
KLHL11,Klhl11,ortholog_one2one
,,
C13H2orf81,1700003E16Rik,ortholog_one2one
Metazoa_SRP,Gm22701,ortholog_one2many
,,
,Zfp78,ortholog_many2many
,,
,,
Metazoa_SRP,,
RRP8,Rrp8,ortholog_one2one
FAM135B,Fam135b,ortholog_one2one
,,
,,
LRP6,Lrp6,ortholog_one2one
ARHGEF28,Arhgef28,ortholog_one2one
STEEP1,Nkrf,ortholog_one2one
SMOX,Smox,ortholog_one2one
U6,Gm25784,ortholog_many2many
U6,Gm25793,ortholog_many2many
MMP3,Mmp3,ortholog_one2one
U2,,
,,
Y_RNA,,
SNRPG,,
CDH3,Cdh3,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
,,
U7,,
,,
,,
,,
RAB8A,Rab8a,ortholog_one2one
,,
,,
,,
,,
,,
CHRNE,Chrne,ortholog_one2one
,,
,,
,,
U7,,
TRIM23,Trim23,ortholog_one2one
TGM6,Tgm6,ortholog_one2one
ZNF687,Zfp687,ortholog_one2one
,,
,Bend2,ortholog_many2many
,,
,,
,,
GPD2,Gpd2,ortholog_one2one
RAD9A,Rad9a,ortholog_one2one
,,
ATP5MJ,Atp5mpl,ortholog_one2one
Metazoa_SRP,,
,,
KARS1,Kars,ortholog_one2one
,,
U2,Gm25052,ortholog_one2one
CLEC2B,,
Metazoa_SRP,,
,,
CLK4,Clk4,ortholog_one2one
GRINA,Grina,ortholog_one2one
ACLY,Acly,ortholog_one2one
,,
Metazoa_SRP,,
PCYOX1,Pcyox1,ortholog_one2one
,,
mml-mir-101-1,Mir101a,ortholog_one2one
COMMD8,Commd8,ortholog_one2one
U1,,
,,
DCAKD,Dcakd,ortholog_one2one
,,
MARK2,Mark2,ortholog_one2one
KCNV1,Kcnv1,ortholog_one2one
SCAMP1,Scamp1,ortholog_one2one
,,
SATB2,Satb2,ortholog_one2one
,,
ZNF407,Zfp407,ortholog_one2one
ESPNL,Espnl,ortholog_one2one
Metazoa_SRP,,
RBM44,Rbm44,ortholog_one2one
,,
,,
U6,,
PSMB3,Psmb3,ortholog_one2one
P2RX7,P2rx7,ortholog_one2one
Metazoa_SRP,,
PRR14,Prr14,ortholog_one2one
OAS3,Oas3,ortholog_one2one
,,
SUOX,Suox,ortholog_one2one
DDX23,Ddx23,ortholog_one2one
,,
SSPN,Sspn,ortholog_one2one
Metazoa_SRP,,
,,
USP37,Usp37,ortholog_one2one
PDPK1,Pdpk1,ortholog_one2many
PABIR3,Fam122c,ortholog_one2one
,,
,,
SNORA72,,
,,
CYFIP1,Cyfip1,ortholog_one2one
RBBP8,Rbbp8,ortholog_one2one
PTPN18,Ptpn18,ortholog_one2one
U6,Gm26062,ortholog_many2many
U6,Gm24655,ortholog_many2many
TUSC1,Tusc1,ortholog_one2one
CDKN1C,Cdkn1c,ortholog_one2one
ZBTB5,Zbtb5,ortholog_one2one
,Ckmt1,ortholog_one2one
LRATD1,Lratd1,ortholog_one2one
CMAS,Cmas,ortholog_one2one
U6,,
STAT1,Stat1,ortholog_one2one
,,
,,
PIP5K1B,Pip5k1b,ortholog_one2one
,,
,,
,,
,,
HPN,Hpn,ortholog_one2one
ALK,Alk,ortholog_one2one
FAM216A,Fam216a,ortholog_one2one
Metazoa_SRP,,
,Psph,ortholog_one2many
,,
,,
,,
STRA8,Stra8,ortholog_one2one
MRS2,Mrs2,ortholog_one2one
,,
PAM,Pam,ortholog_one2one
CARD14,Card14,ortholog_one2one
CA5A,Car5a,ortholog_one2one
ZNF585A,,
,,
mml-mir-1230,,
ZFP37,Zfp37,ortholog_one2one
BCOR,Bcor,ortholog_one2one
,,
ZBTB46,Zbtb46,ortholog_one2one
,,
,,
,,
B4GALNT3,B4galnt3,ortholog_one2one
,Gm648,ortholog_one2one
TLE3,Tle3,ortholog_one2one
Metazoa_SRP,,
RORB,Rorb,ortholog_one2one
Metazoa_SRP,,
,,
SUSD3,Susd3,ortholog_one2one
U6,,
KLRF1,,
EXOSC4,Exosc4,ortholog_one2one
Metazoa_SRP,,
mml-mir-583,,
TMED4,Tmed4,ortholog_one2one
PPIC,Ppic,ortholog_one2one
,,
,,
,,
,Rimbp3,ortholog_one2one
QPCT,Qpct,ortholog_one2one
TMEM18,Tmem18,ortholog_one2one
MIR4736,,
SWAP70,Swap70,ortholog_one2one
GRHPR,Grhpr,ortholog_one2one
U6,Gm56008,ortholog_one2one
,,
,,
NOC4L,Noc4l,ortholog_one2one
VPS29,Vps29,ortholog_one2one
ODF2,Odf2,ortholog_one2one
MIR142,Mir142,ortholog_one2many
MIR142,Mir142b,ortholog_one2many
,,
SEPTIN14,Septin14,ortholog_one2one
,,
,,
,Rpl6,ortholog_one2many
TDRD9,Tdrd9,ortholog_one2one
NOLC1,Nolc1,ortholog_one2one
mml-mir-600,,
DPH1,Dph1,ortholog_one2one
EFR3A,Efr3a,ortholog_one2one
,Scarna17,ortholog_one2many
,Gm25443,ortholog_one2many
MOSPD1,Mospd1,ortholog_one2many
,,
,,
,,
Metazoa_SRP,,
,,
MMP12,Mmp12,ortholog_one2one
PCSK1,Pcsk1,ortholog_one2one
PDLIM1,Pdlim1,ortholog_one2one
,,
DNHD1,Dnhd1,ortholog_one2one
DCTN1,Dctn1,ortholog_one2one
NEUROG2,Neurog2,ortholog_one2one
,,
LPCAT1,Lpcat1,ortholog_one2one
Y_RNA,,
,,
Metazoa_SRP,Gm22701,ortholog_one2many
,,
,Pwwp4c,ortholog_one2many
,Pwwp4d,ortholog_one2many
,Pwwp4a,ortholog_one2many
,Pwwp4b,ortholog_one2many
TENM3,Tenm3,ortholog_one2one
,,
Metazoa_SRP,,
SNORD77B,,
Metazoa_SRP,,
,,
ACOX1,Acox1,ortholog_one2one
,Ccnyl1,ortholog_one2many
,,
,,
mml-mir-643,,
IKZF4,Ikzf4,ortholog_one2one
PNMA6F,Gm18336,ortholog_many2many
PNMA6F,Gm45015,ortholog_many2many
Y_RNA,Gm56322,ortholog_one2one
C6H5orf24,B230219D22Rik,ortholog_one2one
CCDC3,Ccdc3,ortholog_one2one
U6,,
,,
,,
ZNF883,Zfp113,ortholog_one2one
PWWP2A,Pwwp2a,ortholog_one2one
Y_RNA,,
HSH2D,Hsh2d,ortholog_one2one
,,
Metazoa_SRP,,
SYNPO2L,Synpo2l,ortholog_one2one
OSBP,Osbp,ortholog_one2one
,,
NEUROD4,Neurod4,ortholog_one2one
CLU,Clu,ortholog_one2one
NOL3,Nol3,ortholog_one2one
CNOT4,Cnot4,ortholog_one2one
RNase_MRP,,
ZNF534,,
,,
,Zfp275,ortholog_one2one
Metazoa_SRP,,
,,
GPAA1,Gpaa1,ortholog_one2one
AURKB,Aurkb,ortholog_one2one
DNAJB9,Dnajb9,ortholog_one2one
KLHL30,Klhl30,ortholog_one2one
SCARA5,Scara5,ortholog_one2one
,,
Metazoa_SRP,,
KCNIP3,,
GINS3,Gins3,ortholog_one2one
ABHD16B,Abhd16b,ortholog_one2one
Metazoa_SRP,Gm22701,ortholog_one2many
,,
,,
MMGT1,Mmgt1,ortholog_one2one
ACAD8,Acad8,ortholog_one2one
FNTB,Fntb,ortholog_one2one
Metazoa_SRP,,
,,
,Rps17,ortholog_one2many
PRKRA,Prkra,ortholog_one2many
U6,Gm24537,ortholog_one2many
TGM3,Tgm3,ortholog_one2one
U2,,
,,
,,
,,
DHX35,Dhx35,ortholog_one2one
,,
,,
,,
INSM1,Insm1,ortholog_one2one
,,
,,
TIA1,Tia1,ortholog_one2one
U6,Gm22509,ortholog_one2one
TXNDC15,Txndc15,ortholog_one2one
Metazoa_SRP,,
,,
MYOZ1,Myoz1,ortholog_one2one
,,
,Pdpk1,ortholog_one2many
ATP10D,Atp10d,ortholog_one2one
,,
,,
,,
IZUMO3,Izumo3,ortholog_one2one
POLD4,Pold4,ortholog_one2one
RNF24,Rnf24,ortholog_one2one
TSPOAP1,Tspoap1,ortholog_one2one
MATCAP1,Matcap1,ortholog_one2one
OR10A7,,
,,
TRIB2,Trib2,ortholog_one2one
,,
,,
LOXHD1,Loxhd1,ortholog_one2one
ZBTB26,Zbtb26,ortholog_one2one
COL13A1,Col13a1,ortholog_one2one
,,
Metazoa_SRP,,
FBRS,Fbrs,ortholog_one2one
SHLD3,Shld3,ortholog_one2one
LPCAT2,Lpcat2,ortholog_one2one
THAP5,,
CFAP61,Cfap61,ortholog_one2one
ZNF875,,
CDH1,Cdh1,ortholog_one2one
RAD9B,Rad9b,ortholog_one2one
ZGRF1,,
ADAD2,Adad2,ortholog_one2one
SLC46A2,Slc46a2,ortholog_one2one
TMEM98,Tmem98,ortholog_one2one
KCTD20,Kctd20,ortholog_one2one
U6,,
Metazoa_SRP,,
Metazoa_SRP,,
SGSH,Sgsh,ortholog_one2one
,,
,,
MOCS2,Mocs2,ortholog_one2one
Metazoa_SRP,,
,,
,,
NCKAP1,Nckap1,ortholog_one2one
Y_RNA,Gm26438,ortholog_one2one
GTF2H5,Gtf2h5,ortholog_one2one
Metazoa_SRP,,
,,
OR6C74,Or6c74,ortholog_one2one
,,
,Kctd2,ortholog_one2many
ZNF701,,
,,
TLE1,Tle1,ortholog_one2one
PIP4K2B,Pip4k2b,ortholog_one2one
TPD52L2,Tpd52l2,ortholog_one2one
FXYD3,Fxyd3,ortholog_one2one
NMT1,Nmt1,ortholog_one2one
SLC5A10,Slc5a10,ortholog_one2one
COL1A1,Col1a1,ortholog_one2one
,Potefam1,ortholog_many2many
,Potefam3e,ortholog_many2many
,Potefam3b,ortholog_many2many
,Potefam3a,ortholog_many2many
,Potefam3f,ortholog_many2many
,Potefam3c,ortholog_many2many
,Potefam3d,ortholog_many2many
,Ankrd7,ortholog_many2many
USP54,Usp54,ortholog_one2one
,,
,,
,,
,,
DCAF12,Dcaf12,ortholog_one2one
STXBP4,Stxbp4,ortholog_one2one
U6,,
SOWAHD,Sowahd,ortholog_one2one
,,
MCM5,Mcm5,ortholog_one2one
,,
TRAPPC13,Trappc13,ortholog_one2one
Metazoa_SRP,,
SPAG1,Spag1,ortholog_one2one
OR6C1,Or6c1,ortholog_one2many
OR6C1,Or6c1b,ortholog_one2many
PNMA6E,Gm18336,ortholog_many2many
PNMA6E,Gm45015,ortholog_many2many
MOGAT1,Mogat1,ortholog_one2one
RPL38,Rpl38,ortholog_one2one
U6,,
RBM27,Rbm27,ortholog_one2one
ZBTB6,Zbtb6,ortholog_one2one
,,
Metazoa_SRP,,
,,
U6,,
HMOX2,Hmox2,ortholog_one2one
CIB3,Cib3,ortholog_one2one
U1,Gm22456,ortholog_one2one
EIF3M,Eif3m,ortholog_one2one
,,
PCBD2,Pcbd2,ortholog_one2one
OPTN,Optn,ortholog_one2one
ATG13,Atg13,ortholog_one2one
Metazoa_SRP,,
KCTD5,Kctd5,ortholog_one2one
PRKD3,Prkd3,ortholog_one2one
Y_RNA,,
,,
SHARPIN,Sharpin,ortholog_one2one
ZFP92,Zfp92,ortholog_one2one
mml-mir-663-1,,
,,
PRKACG,,
Metazoa_SRP,,
,,
,,
,,
SLC9A6,Slc9a6,ortholog_one2one
C16H17orf107,4930544D05Rik,ortholog_one2one
,,
MRI1,Mri1,ortholog_one2one
PRDM6,Prdm6,ortholog_one2one
GCH1,Gch1,ortholog_one2one
Metazoa_SRP,,
,,
ITPR2,Itpr2,ortholog_one2one
,,
RPL39,Rpl39,ortholog_one2one
U4,,
LIG1,Lig1,ortholog_one2one
,,
,,
ZNF527,,
,,
,,
FAM136A,Fam136a,ortholog_one2many
,,
,Cercam,ortholog_one2many
RAMP1,Ramp1,ortholog_one2one
CATSPER3,Catsper3,ortholog_one2one
LHFPL2,Lhfpl2,ortholog_one2one
,,
,,
,,
,,
C8H8orf34,A830018L16Rik,ortholog_one2one
Metazoa_SRP,,
,,
RASL10B,Rasl10b,ortholog_one2one
,,
,,
KIF5A,Kif5a,ortholog_one2one
CD69,Cd69,ortholog_one2one
BANP,Banp,ortholog_one2one
mml-mir-3927,,
OR6C75,Or6c75,ortholog_one2one
IMP4,Imp4,ortholog_one2one
GP1BA,,
Metazoa_SRP,,
,,
EXOC3L1,Exoc3l,ortholog_one2one
MMP13,Mmp13,ortholog_one2one
Metazoa_SRP,,
SLC38A4,Slc38a4,ortholog_one2one
,,
,,
SNX30,Snx30,ortholog_one2one
ALKAL2,Alkal2,ortholog_one2one
MALL,Mall,ortholog_one2one
PPTC7,Pptc7,ortholog_one2one
CARD19,Card19,ortholog_one2one
OAS2,Oas2,ortholog_one2one
ST8SIA1,St8sia1,ortholog_one2one
MYOM2,Myom2,ortholog_one2one
CSMD3,Csmd3,ortholog_one2one
ZNF808,,
U6,,
,,
,,
,Arc,ortholog_one2many
,,
DDX56,Ddx56,ortholog_one2one
RC3H2,Rc3h2,ortholog_one2one
RPS26,Rps26,ortholog_one2many
,,
TULP4,Tulp4,ortholog_one2one
P2RX4,P2rx4,ortholog_one2one
,,
Metazoa_SRP,,
FXN,Fxn,ortholog_one2one
SNORA69,Snora69,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
5_8S_rRNA,,
Metazoa_SRP,,
,,
LGI4,Lgi4,ortholog_one2one
RND1,Rnd1,ortholog_one2one
,,
,,
,,
,,
Metazoa_SRP,,
SLC26A11,Slc26a11,ortholog_one2one
,,
SLC25A11,Slc25a11,ortholog_one2one
,,
TTYH2,Ttyh2,ortholog_one2one
,,
MCFD2,Mcfd2,ortholog_one2one
U6,Gm23817,ortholog_one2one
STRC,Strc,ortholog_one2one
U6,Gm25518,ortholog_one2one
,,
STAT4,Stat4,ortholog_one2one
,,
,,
NPHP1,Nphp1,ortholog_one2one
,,
,,
,,
NINJ2,Ninj2,ortholog_one2one
,,
,,
,,
MRPS17,Mrps17,ortholog_one2one
PTPN3,Ptpn3,ortholog_one2one
,,
ZNF569,Zfp74,ortholog_one2one
,,
,,
,,
FAM127A,,
FABP6,Fabp6,ortholog_one2one
SUCLG1,Suclg1,ortholog_one2one
,,
FAM83G,Fam83g,ortholog_one2one
FAM32A,Fam32a,ortholog_one2one
5S_rRNA,,
CDIP1,Cdip1,ortholog_one2one
,,
,,
PANK2,Pank2,ortholog_one2one
TRPM6,Trpm6,ortholog_one2one
U6,,
,,
GLB1L3,Glb1l3,ortholog_one2one
CTC1,Ctc1,ortholog_one2one
CYC1,Cyc1,ortholog_one2one
,,
,,
SSH3,Ssh3,ortholog_one2one
,,
,,
ACP1,Acp1,ortholog_one2many
UPF3B,Upf3b,ortholog_one2one
RD3L,Rd3l,ortholog_one2one
,,
5S_rRNA,Gm23284,ortholog_one2many
UMPS,Umps,ortholog_one2one
CNDP1,Cndp1,ortholog_one2one
,,
,,
,,
NUP205,Nup205,ortholog_one2one
FTCDNL1,,
Metazoa_SRP,,
HAUS7,Haus7,ortholog_one2one
ZNF83,,
